frame.number,frame.time,frame.time_delta,,frame.len,mac-lte.rnti,mac-lte.direction
1,Jun 17 2019 14:05:29.317708000 MST,0,0,22,2,1
2,Jun 17 2019 14:05:29.327679000 MST,0.009971,0.009971,22,70,0
3,Jun 17 2019 14:05:29.342746000 MST,0.015067,0.025038,56,70,1
4,Jun 17 2019 14:05:29.382742000 MST,0.039996,0.065034,172,70,0
5,Jun 17 2019 14:05:29.383756000 MST,0.001014,0.066048,33,70,1
6,Jun 17 2019 14:05:29.384628000 MST,0.000872,0.06692,33,70,1
7,Jun 17 2019 14:05:29.402769000 MST,0.018141,0.085061,548,70,0
8,Jun 17 2019 14:05:29.403595000 MST,0.000826,0.085887,72,70,1
9,Jun 17 2019 14:05:29.422637000 MST,0.019042,0.104929,548,70,0
10,Jun 17 2019 14:05:29.562615000 MST,0.139978,0.244907,548,70,0
11,Jun 17 2019 14:05:29.563629000 MST,0.001014,0.245921,47,70,1
12,Jun 17 2019 14:05:29.564719000 MST,0.00109,0.247011,43,70,1
13,Jun 17 2019 14:05:29.582762000 MST,0.018043,0.265054,548,70,0
14,Jun 17 2019 14:05:29.583765000 MST,0.001003,0.266057,41,70,1
15,Jun 17 2019 14:05:29.602724000 MST,0.018959,0.285016,548,70,0
16,Jun 17 2019 14:05:29.603765000 MST,0.001041,0.286057,33,70,1
17,Jun 17 2019 14:05:29.622783000 MST,0.019018,0.305075,548,70,0
18,Jun 17 2019 14:05:29.623604000 MST,0.000821,0.305896,120,70,1
19,Jun 17 2019 14:05:29.624697000 MST,0.001093,0.306989,120,70,1
20,Jun 17 2019 14:05:29.642648000 MST,0.017951,0.32494,548,70,0
21,Jun 17 2019 14:05:29.643642000 MST,0.000994,0.325934,22,70,1
22,Jun 17 2019 14:05:29.682744000 MST,0.039102,0.365036,548,70,0
23,Jun 17 2019 14:05:29.683564000 MST,0.00082,0.365856,22,70,1
24,Jun 17 2019 14:05:29.824652000 MST,0.141088,0.506944,72,70,1
25,Jun 17 2019 14:05:29.842791000 MST,0.018139,0.525083,548,70,0
26,Jun 17 2019 14:05:31.562789000 MST,1.719998,2.245081,548,70,0
27,Jun 17 2019 14:05:31.576577000 MST,0.013788,2.258869,100,70,1
28,Jun 17 2019 14:05:31.601583000 MST,0.025006,2.283875,148,70,1
29,Jun 17 2019 14:05:31.612591000 MST,0.011008,2.294883,120,70,1
30,Jun 17 2019 14:05:31.622766000 MST,0.010175,2.305058,548,70,0
31,Jun 17 2019 14:05:31.642626000 MST,0.01986,2.324918,548,70,0
32,Jun 17 2019 14:05:31.654689000 MST,0.012063,2.336981,88,70,1
33,Jun 17 2019 14:05:31.662672000 MST,0.007983,2.344964,548,70,0
34,Jun 17 2019 14:05:31.663693000 MST,0.001021,2.345985,100,70,1
35,Jun 17 2019 14:05:31.672565000 MST,0.008872,2.354857,128,70,1
36,Jun 17 2019 14:05:31.674724000 MST,0.002159,2.357016,88,70,1
37,Jun 17 2019 14:05:31.682728000 MST,0.008004,2.36502,532,70,0
38,Jun 17 2019 14:05:31.695619000 MST,0.012891,2.377911,72,70,1
39,Jun 17 2019 14:05:31.702775000 MST,0.007156,2.385067,548,70,0
40,Jun 17 2019 14:05:31.715668000 MST,0.012893,2.39796,72,70,1
41,Jun 17 2019 14:05:31.716571000 MST,0.000903,2.398863,232,70,1
42,Jun 17 2019 14:05:31.721703000 MST,0.005132,2.403995,2496,70,1
43,Jun 17 2019 14:05:31.762782000 MST,0.041079,2.445074,172,70,0
44,Jun 17 2019 14:05:31.782685000 MST,0.019903,2.464977,172,70,0
45,Jun 17 2019 14:05:31.798713000 MST,0.016028,2.481005,72,70,1
46,Jun 17 2019 14:05:31.801725000 MST,0.003012,2.484017,1158,70,1
47,Jun 17 2019 14:05:31.822756000 MST,0.021031,2.505048,268,70,0
48,Jun 17 2019 14:05:31.831765000 MST,0.009009,2.514057,56,70,0
49,Jun 17 2019 14:05:31.844688000 MST,0.012923,2.52698,364,70,1
50,Jun 17 2019 14:05:31.847679000 MST,0.002991,2.529971,200,70,1
51,Jun 17 2019 14:05:31.882687000 MST,0.035008,2.564979,548,70,0
52,Jun 17 2019 14:05:31.895582000 MST,0.012895,2.577874,88,70,1
53,Jun 17 2019 14:05:31.896655000 MST,0.001073,2.578947,340,70,1
54,Jun 17 2019 14:05:31.902736000 MST,0.006081,2.585028,548,70,0
55,Jun 17 2019 14:05:31.908718000 MST,0.005982,2.59101,216,70,1
56,Jun 17 2019 14:05:31.911563000 MST,0.002845,2.593855,64,70,0
57,Jun 17 2019 14:05:31.920644000 MST,0.009081,2.602936,340,70,0
58,Jun 17 2019 14:05:31.929701000 MST,0.009057,2.611993,588,70,0
59,Jun 17 2019 14:05:31.941713000 MST,0.012012,2.624005,72,70,1
60,Jun 17 2019 14:05:31.942613000 MST,0.0009,2.624905,72,70,1
61,Jun 17 2019 14:05:31.951649000 MST,0.009036,2.633941,72,70,1
62,Jun 17 2019 14:05:31.952721000 MST,0.001072,2.635013,232,70,1
63,Jun 17 2019 14:05:31.968709000 MST,0.015988,2.651001,2784,70,1
64,Jun 17 2019 14:05:31.970644000 MST,0.001935,2.652936,452,70,1
65,Jun 17 2019 14:05:31.972598000 MST,0.001954,2.65489,88,70,1
66,Jun 17 2019 14:05:31.982760000 MST,0.010162,2.665052,548,70,0
67,Jun 17 2019 14:05:31.994628000 MST,0.011868,2.67692,72,70,1
68,Jun 17 2019 14:05:32.002629000 MST,0.008001,2.684921,548,70,0
69,Jun 17 2019 14:05:32.025638000 MST,0.023009,2.70793,72,70,1
70,Jun 17 2019 14:05:32.045687000 MST,0.020049,2.727979,72,70,1
71,Jun 17 2019 14:05:32.047638000 MST,0.001951,2.72993,612,70,1
72,Jun 17 2019 14:05:32.048712000 MST,0.001074,2.731004,1446,70,1
73,Jun 17 2019 14:05:32.082654000 MST,0.033942,2.764946,548,70,0
74,Jun 17 2019 14:05:32.091718000 MST,0.009064,2.77401,500,70,0
75,Jun 17 2019 14:05:32.095548000 MST,0.00383,2.77784,732,70,1
76,Jun 17 2019 14:05:32.122749000 MST,0.027201,2.805041,548,70,0
77,Jun 17 2019 14:05:32.132674000 MST,0.009925,2.814966,500,70,1
78,Jun 17 2019 14:05:32.133708000 MST,0.001034,2.816,588,70,1
79,Jun 17 2019 14:05:32.162669000 MST,0.028961,2.844961,548,70,0
80,Jun 17 2019 14:05:32.174725000 MST,0.012056,2.857017,72,70,1
81,Jun 17 2019 14:05:32.204692000 MST,0.029967,2.886984,88,70,1
82,Jun 17 2019 14:05:32.215668000 MST,0.010976,2.89796,72,70,1
83,Jun 17 2019 14:05:32.242705000 MST,0.027037,2.924997,548,70,0
84,Jun 17 2019 14:05:32.284723000 MST,0.042018,2.967015,72,70,1
85,Jun 17 2019 14:05:32.287750000 MST,0.003027,2.970042,2067,70,1
86,Jun 17 2019 14:05:32.322728000 MST,0.034978,3.00502,548,70,0
87,Jun 17 2019 14:05:32.342772000 MST,0.020044,3.025064,548,70,0
88,Jun 17 2019 14:05:32.387599000 MST,0.044827,3.069891,88,70,1
89,Jun 17 2019 14:05:32.419748000 MST,0.032149,3.10204,72,70,1
90,Jun 17 2019 14:05:32.422616000 MST,0.002868,3.104908,548,70,0
91,Jun 17 2019 14:05:32.436581000 MST,0.013965,3.118873,120,70,1
92,Jun 17 2019 14:05:32.442655000 MST,0.006074,3.124947,548,70,0
93,Jun 17 2019 14:05:32.462701000 MST,0.020046,3.144993,548,70,0
94,Jun 17 2019 14:05:32.467616000 MST,0.004915,3.149908,72,70,1
95,Jun 17 2019 14:05:32.470644000 MST,0.003028,3.152936,1923,70,1
96,Jun 17 2019 14:05:32.471736000 MST,0.001092,3.154028,268,70,0
97,Jun 17 2019 14:05:32.502630000 MST,0.030894,3.184922,548,70,0
98,Jun 17 2019 14:05:32.511620000 MST,0.00899,3.193912,72,70,1
99,Jun 17 2019 14:05:32.512695000 MST,0.001075,3.194987,108,70,1
100,Jun 17 2019 14:05:32.522678000 MST,0.009983,3.20497,548,70,0
101,Jun 17 2019 14:05:32.528660000 MST,0.005982,3.210952,388,70,1
102,Jun 17 2019 14:05:32.566635000 MST,0.037975,3.248927,136,70,1
103,Jun 17 2019 14:05:32.582646000 MST,0.016011,3.264938,548,70,0
104,Jun 17 2019 14:05:32.626604000 MST,0.043958,3.308896,72,70,1
105,Jun 17 2019 14:05:32.629613000 MST,0.003009,3.311905,2067,70,1
106,Jun 17 2019 14:05:32.642627000 MST,0.013014,3.324919,548,70,0
107,Jun 17 2019 14:05:32.662666000 MST,0.020039,3.344958,548,70,0
108,Jun 17 2019 14:05:32.706623000 MST,0.043957,3.388915,64,70,1
109,Jun 17 2019 14:05:32.707703000 MST,0.00108,3.389995,160,70,1
110,Jun 17 2019 14:05:32.708586000 MST,0.000883,3.390878,3557,70,1
111,Jun 17 2019 14:05:32.709631000 MST,0.001045,3.391923,100,70,1
112,Jun 17 2019 14:05:32.742689000 MST,0.033058,3.424981,548,70,0
113,Jun 17 2019 14:05:32.744618000 MST,0.001929,3.42691,420,70,1
114,Jun 17 2019 14:05:32.782611000 MST,0.037993,3.464903,548,70,0
115,Jun 17 2019 14:05:32.862638000 MST,0.080027,3.54493,548,70,0
116,Jun 17 2019 14:05:32.926636000 MST,0.063998,3.608928,64,70,1
117,Jun 17 2019 14:05:32.927717000 MST,0.001081,3.610009,160,70,1
118,Jun 17 2019 14:05:32.942611000 MST,0.014894,3.624903,200,70,1
119,Jun 17 2019 14:05:32.962714000 MST,0.020103,3.645006,548,70,0
120,Jun 17 2019 14:05:33.014674000 MST,0.05196,3.696966,108,70,1
121,Jun 17 2019 14:05:33.032567000 MST,0.017893,3.714859,708,70,1
122,Jun 17 2019 14:05:33.042726000 MST,0.010159,3.725018,548,70,0
123,Jun 17 2019 14:05:33.062792000 MST,0.020066,3.745084,548,70,0
124,Jun 17 2019 14:05:33.082646000 MST,0.019854,3.764938,548,70,0
125,Jun 17 2019 14:05:33.151612000 MST,0.068966,3.833904,364,70,1
126,Jun 17 2019 14:05:33.152685000 MST,0.001073,3.834977,364,70,1
127,Jun 17 2019 14:05:33.157642000 MST,0.004957,3.839934,72,70,1
128,Jun 17 2019 14:05:33.182716000 MST,0.025074,3.865008,548,70,0
129,Jun 17 2019 14:05:33.222636000 MST,0.03992,3.904928,548,70,0
130,Jun 17 2019 14:05:33.237663000 MST,0.015027,3.919955,160,70,1
131,Jun 17 2019 14:05:33.377657000 MST,0.139994,4.059949,64,70,1
132,Jun 17 2019 14:05:33.380680000 MST,0.003023,4.062972,1398,70,1
133,Jun 17 2019 14:05:33.381563000 MST,0.000883,4.063855,2067,70,1
134,Jun 17 2019 14:05:33.382691000 MST,0.001128,4.064983,548,70,0
135,Jun 17 2019 14:05:33.394735000 MST,0.012044,4.077027,88,70,1
136,Jun 17 2019 14:05:33.395577000 MST,0.000842,4.077869,88,70,1
137,Jun 17 2019 14:05:33.402732000 MST,0.007155,4.085024,548,70,0
138,Jun 17 2019 14:05:33.422606000 MST,0.019874,4.104898,548,70,0
139,Jun 17 2019 14:05:33.431649000 MST,0.009043,4.113941,500,70,0
140,Jun 17 2019 14:05:33.440715000 MST,0.009066,4.123007,732,70,0
141,Jun 17 2019 14:05:33.444583000 MST,0.003868,4.126875,128,70,1
142,Jun 17 2019 14:05:33.445613000 MST,0.00103,4.127905,452,70,1
143,Jun 17 2019 14:05:33.482749000 MST,0.037136,4.165041,548,70,0
144,Jun 17 2019 14:05:33.494626000 MST,0.011877,4.176918,72,70,1
145,Jun 17 2019 14:05:33.534742000 MST,0.040116,4.217034,72,70,1
146,Jun 17 2019 14:05:33.542735000 MST,0.007993,4.225027,548,70,0
147,Jun 17 2019 14:05:33.556696000 MST,0.013961,4.238988,216,70,1
148,Jun 17 2019 14:05:33.562777000 MST,0.006081,4.245069,548,70,0
149,Jun 17 2019 14:05:33.575670000 MST,0.012893,4.257962,388,70,1
150,Jun 17 2019 14:05:33.582650000 MST,0.00698,4.264942,548,70,0
151,Jun 17 2019 14:05:33.602691000 MST,0.020041,4.284983,548,70,0
152,Jun 17 2019 14:05:33.604621000 MST,0.00193,4.286913,100,70,1
153,Jun 17 2019 14:05:33.614747000 MST,0.010126,4.297039,72,70,1
154,Jun 17 2019 14:05:33.626601000 MST,0.011854,4.308893,100,70,1
155,Jun 17 2019 14:05:33.635640000 MST,0.009039,4.317932,340,70,1
156,Jun 17 2019 14:05:33.662671000 MST,0.027031,4.344963,548,70,0
157,Jun 17 2019 14:05:33.864737000 MST,0.202066,4.547029,588,70,1
158,Jun 17 2019 14:05:33.902743000 MST,0.038006,4.585035,548,70,0
159,Jun 17 2019 14:05:34.022675000 MST,0.119932,4.704967,548,70,0
160,Jun 17 2019 14:05:34.036642000 MST,0.013967,4.718934,284,70,1
161,Jun 17 2019 14:05:34.062770000 MST,0.026128,4.745062,548,70,0
162,Jun 17 2019 14:05:34.071654000 MST,0.008884,4.753946,732,70,0
163,Jun 17 2019 14:05:34.082644000 MST,0.01099,4.764936,548,70,0
164,Jun 17 2019 14:05:34.148635000 MST,0.065991,4.830927,88,70,1
165,Jun 17 2019 14:05:34.182714000 MST,0.034079,4.865006,548,70,0
166,Jun 17 2019 14:05:34.246717000 MST,0.064003,4.929009,88,70,1
167,Jun 17 2019 14:05:34.248669000 MST,0.001952,4.930961,72,70,1
168,Jun 17 2019 14:05:34.250629000 MST,0.00196,4.932921,3978,70,1
169,Jun 17 2019 14:05:34.251705000 MST,0.001076,4.933997,1851,70,1
170,Jun 17 2019 14:05:34.270671000 MST,0.018966,4.952963,500,70,1
171,Jun 17 2019 14:05:34.282619000 MST,0.011948,4.964911,548,70,0
172,Jun 17 2019 14:05:34.291614000 MST,0.008995,4.973906,33,70,0
173,Jun 17 2019 14:05:34.300688000 MST,0.009074,4.98298,300,70,0
174,Jun 17 2019 14:05:34.340585000 MST,0.039897,5.022877,248,70,1
175,Jun 17 2019 14:05:34.342756000 MST,0.002171,5.025048,548,70,0
176,Jun 17 2019 14:05:34.346610000 MST,0.003854,5.028902,72,70,1
177,Jun 17 2019 14:05:34.348609000 MST,0.001999,5.030901,3978,70,1
178,Jun 17 2019 14:05:34.349622000 MST,0.001013,5.031914,1851,70,1
179,Jun 17 2019 14:05:34.367753000 MST,0.018131,5.050045,128,70,1
180,Jun 17 2019 14:05:34.382682000 MST,0.014929,5.064974,548,70,0
181,Jun 17 2019 14:05:34.382686000 MST,0.000004,5.064978,128,70,1
182,Jun 17 2019 14:05:34.391774000 MST,0.009088,5.074066,660,70,0
183,Jun 17 2019 14:05:34.394728000 MST,0.002954,5.07702,88,70,1
184,Jun 17 2019 14:05:34.422603000 MST,0.027875,5.104895,548,70,0
185,Jun 17 2019 14:05:34.435676000 MST,0.013073,5.117968,72,70,1
186,Jun 17 2019 14:05:34.462652000 MST,0.026976,5.144944,2784,70,1
187,Jun 17 2019 14:05:34.463731000 MST,0.001079,5.146023,1078,70,1
188,Jun 17 2019 14:05:34.482747000 MST,0.019016,5.165039,548,70,0
189,Jun 17 2019 14:05:34.486603000 MST,0.003856,5.168895,128,70,1
190,Jun 17 2019 14:05:34.498666000 MST,0.012063,5.180958,72,70,1
191,Jun 17 2019 14:05:34.522667000 MST,0.024001,5.204959,548,70,0
192,Jun 17 2019 14:05:34.531732000 MST,0.009065,5.214024,660,70,0
193,Jun 17 2019 14:05:34.570706000 MST,0.038974,5.252998,128,70,1
194,Jun 17 2019 14:05:34.582641000 MST,0.011935,5.264933,548,70,0
195,Jun 17 2019 14:05:34.602687000 MST,0.020046,5.284979,548,70,0
196,Jun 17 2019 14:05:34.613651000 MST,0.010964,5.295943,1014,70,1
197,Jun 17 2019 14:05:34.614740000 MST,0.001089,5.297032,128,70,1
198,Jun 17 2019 14:05:34.624668000 MST,0.009928,5.30696,120,70,1
199,Jun 17 2019 14:05:34.642621000 MST,0.017953,5.324913,548,70,0
200,Jun 17 2019 14:05:34.662669000 MST,0.020048,5.344961,532,70,0
201,Jun 17 2019 14:05:34.671803000 MST,0.009134,5.354095,1446,70,0
202,Jun 17 2019 14:05:34.724736000 MST,0.052933,5.407028,72,70,1
203,Jun 17 2019 14:05:34.749553000 MST,0.024817,5.431845,3978,70,1
204,Jun 17 2019 14:05:34.750620000 MST,0.001067,5.432912,660,70,1
205,Jun 17 2019 14:05:34.782624000 MST,0.032004,5.464916,532,70,0
206,Jun 17 2019 14:05:34.841636000 MST,0.059012,5.523928,886,70,1
207,Jun 17 2019 14:05:34.882685000 MST,0.041049,5.564977,548,70,0
208,Jun 17 2019 14:05:34.902724000 MST,0.020039,5.585016,548,70,0
209,Jun 17 2019 14:05:34.917578000 MST,0.014854,5.59987,128,70,1
210,Jun 17 2019 14:05:35.202763000 MST,0.285185,5.885055,548,70,0
211,Jun 17 2019 14:05:35.226667000 MST,0.023904,5.908959,176,70,1
212,Jun 17 2019 14:05:35.300658000 MST,0.073991,5.98295,3978,70,1
213,Jun 17 2019 14:05:35.301716000 MST,0.001058,5.984008,3978,70,1
214,Jun 17 2019 14:05:35.302612000 MST,0.000896,5.984904,3978,70,1
215,Jun 17 2019 14:05:35.303665000 MST,0.001053,5.985957,3978,70,1
216,Jun 17 2019 14:05:35.304582000 MST,0.000917,5.986874,2496,70,1
217,Jun 17 2019 14:05:35.322710000 MST,0.018128,6.005002,548,70,0
218,Jun 17 2019 14:05:35.338628000 MST,0.015918,6.02092,256,70,1
219,Jun 17 2019 14:05:35.345714000 MST,0.007086,6.028006,176,70,1
220,Jun 17 2019 14:05:35.382683000 MST,0.036969,6.064975,548,70,0
221,Jun 17 2019 14:05:35.394727000 MST,0.012044,6.077019,3557,70,1
222,Jun 17 2019 14:05:35.395573000 MST,0.000846,6.077865,3978,70,1
223,Jun 17 2019 14:05:35.396653000 MST,0.00108,6.078945,3978,70,1
224,Jun 17 2019 14:05:35.397704000 MST,0.001051,6.079996,3978,70,1
225,Jun 17 2019 14:05:35.398601000 MST,0.000897,6.080893,3978,70,1
226,Jun 17 2019 14:05:35.399653000 MST,0.001052,6.081945,3978,70,1
227,Jun 17 2019 14:05:35.400730000 MST,0.001077,6.083022,3978,70,1
228,Jun 17 2019 14:05:35.401607000 MST,0.000877,6.083899,2784,70,1
229,Jun 17 2019 14:05:35.422607000 MST,0.021,6.104899,548,70,0
230,Jun 17 2019 14:05:35.425559000 MST,0.002952,6.107851,88,70,1
231,Jun 17 2019 14:05:35.426629000 MST,0.00107,6.108921,88,70,1
232,Jun 17 2019 14:05:35.462696000 MST,0.036067,6.144988,548,70,0
233,Jun 17 2019 14:05:35.471726000 MST,0.00903,6.154018,88,70,0
234,Jun 17 2019 14:05:35.488559000 MST,0.016833,6.170851,1398,70,1
235,Jun 17 2019 14:05:35.489612000 MST,0.001053,6.171904,3978,70,1
236,Jun 17 2019 14:05:35.490686000 MST,0.001074,6.172978,3978,70,1
237,Jun 17 2019 14:05:35.491564000 MST,0.000878,6.173856,3978,70,1
238,Jun 17 2019 14:05:35.492635000 MST,0.001071,6.174927,3978,70,1
239,Jun 17 2019 14:05:35.493708000 MST,0.001073,6.176,3978,70,1
240,Jun 17 2019 14:05:35.494625000 MST,0.000917,6.176917,3557,70,1
241,Jun 17 2019 14:05:35.495643000 MST,0.001018,6.177935,3978,70,1
242,Jun 17 2019 14:05:35.496754000 MST,0.001111,6.179046,3978,70,1
243,Jun 17 2019 14:05:35.497616000 MST,0.000862,6.179908,3978,70,1
244,Jun 17 2019 14:05:35.506649000 MST,0.009033,6.188941,72,70,1
245,Jun 17 2019 14:05:35.508611000 MST,0.001962,6.190903,3557,70,1
246,Jun 17 2019 14:05:35.509660000 MST,0.001049,6.191952,2307,70,1
247,Jun 17 2019 14:05:35.514674000 MST,0.005014,6.196966,72,70,1
248,Jun 17 2019 14:05:35.516632000 MST,0.001958,6.198924,2976,70,1
249,Jun 17 2019 14:05:35.517663000 MST,0.001031,6.199955,2880,70,1
250,Jun 17 2019 14:05:35.522674000 MST,0.005011,6.204966,548,70,0
251,Jun 17 2019 14:05:35.531847000 MST,0.009173,6.214139,1635,70,0
252,Jun 17 2019 14:05:35.540865000 MST,0.009018,6.223157,1707,70,0
253,Jun 17 2019 14:05:35.541614000 MST,0.000749,6.223906,140,70,0
254,Jun 17 2019 14:05:35.576564000 MST,0.03495,6.258856,1446,70,1
255,Jun 17 2019 14:05:35.577616000 MST,0.001052,6.259908,1446,70,1
256,Jun 17 2019 14:05:35.588625000 MST,0.011009,6.270917,1398,70,1
257,Jun 17 2019 14:05:35.589681000 MST,0.001056,6.271973,3978,70,1
258,Jun 17 2019 14:05:35.590583000 MST,0.000902,6.272875,3978,70,1
259,Jun 17 2019 14:05:35.597684000 MST,0.007101,6.279976,1398,70,1
260,Jun 17 2019 14:05:35.598605000 MST,0.000921,6.280897,3978,70,1
261,Jun 17 2019 14:05:35.599619000 MST,0.001014,6.281911,3978,70,1
262,Jun 17 2019 14:05:35.600689000 MST,0.00107,6.282981,2592,70,1
263,Jun 17 2019 14:05:35.602693000 MST,0.002004,6.284985,548,70,0
264,Jun 17 2019 14:05:35.606760000 MST,0.004067,6.289052,1398,70,1
265,Jun 17 2019 14:05:35.607619000 MST,0.000859,6.289911,1398,70,1
266,Jun 17 2019 14:05:35.622770000 MST,0.015151,6.305062,548,70,0
267,Jun 17 2019 14:05:35.631612000 MST,0.008842,6.313904,548,70,0
268,Jun 17 2019 14:05:35.662667000 MST,0.031055,6.344959,548,70,0
269,Jun 17 2019 14:05:35.668647000 MST,0.00598,6.350939,1398,70,1
270,Jun 17 2019 14:05:35.669707000 MST,0.00106,6.351999,3978,70,1
271,Jun 17 2019 14:05:35.670602000 MST,0.000895,6.352894,3978,70,1
272,Jun 17 2019 14:05:35.671654000 MST,0.001052,6.353946,3978,70,1
273,Jun 17 2019 14:05:35.672555000 MST,0.000901,6.354847,3978,70,1
274,Jun 17 2019 14:05:35.673607000 MST,0.001052,6.355899,2496,70,1
275,Jun 17 2019 14:05:35.688697000 MST,0.01509,6.370989,1398,70,1
276,Jun 17 2019 14:05:35.689574000 MST,0.000877,6.371866,3978,70,1
277,Jun 17 2019 14:05:35.690645000 MST,0.001071,6.372937,1302,70,1
278,Jun 17 2019 14:05:35.697576000 MST,0.006931,6.379868,1398,70,1
279,Jun 17 2019 14:05:35.698671000 MST,0.001095,6.380963,3978,70,1
280,Jun 17 2019 14:05:35.699712000 MST,0.001041,6.382004,3978,70,1
281,Jun 17 2019 14:05:35.700575000 MST,0.000863,6.382867,2592,70,1
282,Jun 17 2019 14:05:35.702764000 MST,0.002189,6.385056,548,70,0
283,Jun 17 2019 14:05:35.706652000 MST,0.003888,6.388944,232,70,1
284,Jun 17 2019 14:05:35.711630000 MST,0.004978,6.393922,548,70,0
285,Jun 17 2019 14:05:35.720707000 MST,0.009077,6.402999,790,70,0
286,Jun 17 2019 14:05:35.742678000 MST,0.021971,6.42497,548,70,0
287,Jun 17 2019 14:05:35.768716000 MST,0.026038,6.451008,1398,70,1
288,Jun 17 2019 14:05:35.769604000 MST,0.000888,6.451896,3978,70,1
289,Jun 17 2019 14:05:35.770668000 MST,0.001064,6.45296,3978,70,1
290,Jun 17 2019 14:05:35.771548000 MST,0.00088,6.45384,3978,70,1
291,Jun 17 2019 14:05:35.772620000 MST,0.001072,6.454912,3978,70,1
292,Jun 17 2019 14:05:35.773691000 MST,0.001071,6.455983,3978,70,1
293,Jun 17 2019 14:05:35.774609000 MST,0.000918,6.456901,3557,70,1
294,Jun 17 2019 14:05:35.775628000 MST,0.001019,6.45792,3978,70,1
295,Jun 17 2019 14:05:35.776722000 MST,0.001094,6.459014,340,70,1
296,Jun 17 2019 14:05:35.777601000 MST,0.000879,6.459893,1398,70,1
297,Jun 17 2019 14:05:35.778676000 MST,0.001075,6.460968,3978,70,1
298,Jun 17 2019 14:05:35.779769000 MST,0.001093,6.462061,3978,70,1
299,Jun 17 2019 14:05:35.780626000 MST,0.000857,6.462918,3978,70,1
300,Jun 17 2019 14:05:35.781681000 MST,0.001055,6.463973,3837,70,1
301,Jun 17 2019 14:05:35.789661000 MST,0.00798,6.471953,532,70,1
302,Jun 17 2019 14:05:35.802657000 MST,0.012996,6.484949,548,70,0
303,Jun 17 2019 14:05:35.811742000 MST,0.009085,6.494034,982,70,0
304,Jun 17 2019 14:05:35.824635000 MST,0.012893,6.506927,88,70,1
305,Jun 17 2019 14:05:35.842758000 MST,0.018123,6.52505,548,70,0
306,Jun 17 2019 14:05:35.868613000 MST,0.025855,6.550905,1398,70,1
307,Jun 17 2019 14:05:35.869667000 MST,0.001054,6.551959,3978,70,1
308,Jun 17 2019 14:05:35.870567000 MST,0.0009,6.552859,3978,70,1
309,Jun 17 2019 14:05:35.871618000 MST,0.001051,6.55391,3978,70,1
310,Jun 17 2019 14:05:35.872691000 MST,0.001073,6.554983,3837,70,1
311,Jun 17 2019 14:05:35.877670000 MST,0.004979,6.559962,1398,70,1
312,Jun 17 2019 14:05:35.878742000 MST,0.001072,6.561034,3978,70,1
313,Jun 17 2019 14:05:35.879620000 MST,0.000878,6.561912,3978,70,1
314,Jun 17 2019 14:05:35.880702000 MST,0.001082,6.562994,3978,70,1
315,Jun 17 2019 14:05:35.881555000 MST,0.000853,6.563847,3978,70,1
316,Jun 17 2019 14:05:35.882676000 MST,0.001121,6.564968,548,70,0
317,Jun 17 2019 14:05:35.882682000 MST,0.000006,6.564974,3978,70,1
318,Jun 17 2019 14:05:35.883704000 MST,0.001022,6.565996,3978,70,1
319,Jun 17 2019 14:05:35.884599000 MST,0.000895,6.566891,3978,70,1
320,Jun 17 2019 14:05:35.885654000 MST,0.001055,6.567946,2307,70,1
321,Jun 17 2019 14:05:35.891705000 MST,0.006051,6.573997,88,70,0
322,Jun 17 2019 14:05:35.900757000 MST,0.009052,6.583049,372,70,0
323,Jun 17 2019 14:05:35.904644000 MST,0.003887,6.586936,72,70,1
324,Jun 17 2019 14:05:35.909651000 MST,0.005007,6.591943,660,70,0
325,Jun 17 2019 14:05:35.918668000 MST,0.009017,6.60096,208,70,0
326,Jun 17 2019 14:05:35.930711000 MST,0.012043,6.613003,1398,70,1
327,Jun 17 2019 14:05:35.931587000 MST,0.000876,6.613879,1398,70,1
328,Jun 17 2019 14:05:35.932660000 MST,0.001073,6.614952,1206,70,1
329,Jun 17 2019 14:05:35.948632000 MST,0.015972,6.630924,1398,70,1
330,Jun 17 2019 14:05:35.949691000 MST,0.001059,6.631983,3978,70,1
331,Jun 17 2019 14:05:35.950587000 MST,0.000896,6.632879,3978,70,1
332,Jun 17 2019 14:05:35.951638000 MST,0.001051,6.63393,1302,70,1
333,Jun 17 2019 14:05:35.962707000 MST,0.011069,6.644999,548,70,0
334,Jun 17 2019 14:05:35.967611000 MST,0.004904,6.649903,3978,70,1
335,Jun 17 2019 14:05:35.968681000 MST,0.00107,6.650973,3978,70,1
336,Jun 17 2019 14:05:35.969561000 MST,0.00088,6.651853,2592,70,1
337,Jun 17 2019 14:05:35.975612000 MST,0.006051,6.657904,1398,70,1
338,Jun 17 2019 14:05:35.976688000 MST,0.001076,6.65898,3978,70,1
339,Jun 17 2019 14:05:35.978617000 MST,0.001929,6.660909,3978,70,1
340,Jun 17 2019 14:05:35.979676000 MST,0.001059,6.661968,3978,70,1
341,Jun 17 2019 14:05:35.980572000 MST,0.000896,6.662864,3978,70,1
342,Jun 17 2019 14:05:35.981625000 MST,0.001053,6.663917,3978,70,1
343,Jun 17 2019 14:05:35.982754000 MST,0.001129,6.665046,548,70,0
344,Jun 17 2019 14:05:35.982758000 MST,0.000004,6.66505,2400,70,1
345,Jun 17 2019 14:05:35.984694000 MST,0.001936,6.666986,2784,70,1
346,Jun 17 2019 14:05:35.985724000 MST,0.00103,6.668016,2784,70,1
