frame.number,frame.time,frame.time_delta,,frame.len,mac-lte.rnti,mac-lte.direction
82,Jun 17 2019 12:56:41.647230000 MST,0.001924,3.106989,88,70,1
83,Jun 17 2019 12:56:41.665182000 MST,0.017952,3.124941,548,70,0
84,Jun 17 2019 12:56:41.679150000 MST,0.013968,3.138909,148,70,1
85,Jun 17 2019 12:56:41.705275000 MST,0.026125,3.165034,548,70,0
86,Jun 17 2019 12:56:41.718180000 MST,0.012905,3.177939,148,70,1
87,Jun 17 2019 12:56:41.745202000 MST,0.027022,3.204961,548,70,0
88,Jun 17 2019 12:56:41.785301000 MST,0.040099,3.24506,548,70,0
89,Jun 17 2019 12:56:41.794190000 MST,0.008889,3.253949,732,70,0
90,Jun 17 2019 12:56:41.798205000 MST,0.004015,3.257964,128,70,1
91,Jun 17 2019 12:56:41.800227000 MST,0.002022,3.259986,2880,70,1
92,Jun 17 2019 12:56:41.801225000 MST,0.000998,3.260984,2880,70,1
93,Jun 17 2019 12:56:41.802109000 MST,0.000884,3.261868,764,70,1
94,Jun 17 2019 12:56:41.825220000 MST,0.023111,3.284979,548,70,0
95,Jun 17 2019 12:56:41.836198000 MST,0.010978,3.295957,128,70,1
96,Jun 17 2019 12:56:41.837269000 MST,0.001071,3.297028,72,70,1
97,Jun 17 2019 12:56:41.840255000 MST,0.002986,3.300014,3557,70,1
98,Jun 17 2019 12:56:41.841144000 MST,0.000889,3.300903,3557,70,1
99,Jun 17 2019 12:56:41.842210000 MST,0.001066,3.301969,3197,70,1
100,Jun 17 2019 12:56:41.843271000 MST,0.001061,3.30303,3557,70,1
101,Jun 17 2019 12:56:41.844185000 MST,0.000914,3.303944,3557,70,1
102,Jun 17 2019 12:56:41.845239000 MST,0.001054,3.304998,2784,70,1
103,Jun 17 2019 12:56:41.865321000 MST,0.020082,3.32508,548,70,0
104,Jun 17 2019 12:56:41.867243000 MST,0.001922,3.327002,72,70,1
105,Jun 17 2019 12:56:41.871195000 MST,0.003952,3.330954,3557,70,1
106,Jun 17 2019 12:56:41.872196000 MST,0.001001,3.331955,2880,70,1
107,Jun 17 2019 12:56:41.873254000 MST,0.001058,3.333013,308,70,1
108,Jun 17 2019 12:56:41.874170000 MST,0.000916,3.333929,112,70,0
109,Jun 17 2019 12:56:41.883228000 MST,0.009058,3.342987,404,70,0
110,Jun 17 2019 12:56:41.892301000 MST,0.009073,3.35206,660,70,0
111,Jun 17 2019 12:56:41.896147000 MST,0.003846,3.355906,660,70,1
112,Jun 17 2019 12:56:41.925290000 MST,0.029143,3.385049,548,70,0
113,Jun 17 2019 12:56:41.934209000 MST,0.008919,3.393968,982,70,0
114,Jun 17 2019 12:56:41.978124000 MST,0.043915,3.437883,1254,70,1
115,Jun 17 2019 12:56:41.981156000 MST,0.003032,3.440915,1254,70,1
116,Jun 17 2019 12:56:42.025201000 MST,0.044045,3.48496,548,70,0
117,Jun 17 2019 12:56:42.034199000 MST,0.008998,3.493958,100,70,0
118,Jun 17 2019 12:56:42.043266000 MST,0.009067,3.503025,372,70,0
119,Jun 17 2019 12:56:42.065332000 MST,0.022066,3.525091,548,70,0
120,Jun 17 2019 12:56:42.070229000 MST,0.004897,3.529988,1014,70,1
121,Jun 17 2019 12:56:42.076379000 MST,0.00615,3.536138,500,70,1
122,Jun 17 2019 12:56:42.086169000 MST,0.00979,3.545928,500,70,1
123,Jun 17 2019 12:56:42.105215000 MST,0.019046,3.564974,548,70,0
124,Jun 17 2019 12:56:42.108171000 MST,0.002956,3.56793,500,70,1
125,Jun 17 2019 12:56:42.125253000 MST,0.017082,3.585012,548,70,0
126,Jun 17 2019 12:56:42.165200000 MST,0.039947,3.624959,548,70,0
127,Jun 17 2019 12:56:42.167291000 MST,0.002091,3.62705,120,70,1
128,Jun 17 2019 12:56:42.179149000 MST,0.011858,3.638908,216,70,1
129,Jun 17 2019 12:56:42.192100000 MST,0.012951,3.651859,72,70,1
130,Jun 17 2019 12:56:42.205284000 MST,0.013184,3.665043,548,70,0
131,Jun 17 2019 12:56:42.245204000 MST,0.03992,3.704963,548,70,0
132,Jun 17 2019 12:56:42.247127000 MST,0.001923,3.706886,176,70,1
133,Jun 17 2019 12:56:42.265244000 MST,0.018117,3.725003,548,70,0
134,Jun 17 2019 12:56:42.274309000 MST,0.009065,3.734068,732,70,0
135,Jun 17 2019 12:56:42.289157000 MST,0.014848,3.748916,484,70,1
136,Jun 17 2019 12:56:42.305181000 MST,0.016024,3.76494,548,70,0
137,Jun 17 2019 12:56:42.318249000 MST,0.013068,3.778008,532,70,1
138,Jun 17 2019 12:56:42.319139000 MST,0.00089,3.778898,1078,70,1
139,Jun 17 2019 12:56:42.320200000 MST,0.001061,3.779959,2307,70,1
140,Jun 17 2019 12:56:42.321271000 MST,0.001071,3.78103,2592,70,1
141,Jun 17 2019 12:56:42.343265000 MST,0.021994,3.803024,88,70,1
142,Jun 17 2019 12:56:42.345275000 MST,0.00201,3.805034,548,70,0
143,Jun 17 2019 12:56:42.354280000 MST,0.009005,3.814039,43,70,0
144,Jun 17 2019 12:56:42.363186000 MST,0.008906,3.822945,300,70,0
145,Jun 17 2019 12:56:42.372243000 MST,0.009057,3.832002,588,70,0
146,Jun 17 2019 12:56:42.405240000 MST,0.032997,3.864999,548,70,0
147,Jun 17 2019 12:56:42.420108000 MST,0.014868,3.879867,128,70,1
148,Jun 17 2019 12:56:42.465222000 MST,0.045114,3.924981,548,70,0
149,Jun 17 2019 12:56:42.507242000 MST,0.04202,3.967001,88,70,1
150,Jun 17 2019 12:56:42.510226000 MST,0.002984,3.969985,72,70,1
151,Jun 17 2019 12:56:42.511191000 MST,0.000965,3.97095,1350,70,1
152,Jun 17 2019 12:56:42.525190000 MST,0.013999,3.984949,548,70,0
153,Jun 17 2019 12:56:42.540212000 MST,0.015022,3.999971,216,70,1
154,Jun 17 2019 12:56:42.565278000 MST,0.025066,4.025037,548,70,0
155,Jun 17 2019 12:56:42.567274000 MST,0.001996,4.027033,72,70,1
156,Jun 17 2019 12:56:42.575236000 MST,0.007962,4.034995,1350,70,1
157,Jun 17 2019 12:56:42.576238000 MST,0.001002,4.035997,3557,70,1
158,Jun 17 2019 12:56:42.577165000 MST,0.000927,4.036924,1542,70,1
159,Jun 17 2019 12:56:42.605205000 MST,0.02804,4.064964,548,70,0
160,Jun 17 2019 12:56:42.608235000 MST,0.00303,4.067994,100,70,1
161,Jun 17 2019 12:56:42.625249000 MST,0.017014,4.085008,548,70,0
162,Jun 17 2019 12:56:42.634345000 MST,0.009096,4.094104,982,70,0
163,Jun 17 2019 12:56:42.668145000 MST,0.0338,4.127904,364,70,1
164,Jun 17 2019 12:56:42.705281000 MST,0.037136,4.16504,548,70,0
165,Jun 17 2019 12:56:42.714179000 MST,0.008898,4.173938,886,70,0
166,Jun 17 2019 12:56:42.721192000 MST,0.007013,4.180951,72,70,1
167,Jun 17 2019 12:56:42.743191000 MST,0.021999,4.20295,128,70,1
168,Jun 17 2019 12:56:42.757265000 MST,0.014074,4.217024,72,70,1
169,Jun 17 2019 12:56:42.758103000 MST,0.000838,4.217862,388,70,1
170,Jun 17 2019 12:56:42.765256000 MST,0.007153,4.225015,548,70,0
171,Jun 17 2019 12:56:42.785295000 MST,0.020039,4.245054,548,70,0
172,Jun 17 2019 12:56:42.825230000 MST,0.039935,4.284989,548,70,0
173,Jun 17 2019 12:56:42.865312000 MST,0.040082,4.325071,548,70,0
174,Jun 17 2019 12:56:42.908203000 MST,0.042891,4.367962,88,70,1
175,Jun 17 2019 12:56:42.945161000 MST,0.036958,4.40492,548,70,0
176,Jun 17 2019 12:56:42.954175000 MST,0.009014,4.413934,128,70,0
177,Jun 17 2019 12:56:42.962182000 MST,0.008007,4.421941,72,70,1
178,Jun 17 2019 12:56:42.985255000 MST,0.023073,4.445014,548,70,0
179,Jun 17 2019 12:56:42.998162000 MST,0.012907,4.457921,284,70,1
180,Jun 17 2019 12:56:43.025184000 MST,0.027022,4.484943,548,70,0
181,Jun 17 2019 12:56:43.109230000 MST,0.084046,4.568989,72,70,1
182,Jun 17 2019 12:56:43.122198000 MST,0.012968,4.581957,72,70,1
183,Jun 17 2019 12:56:43.123249000 MST,0.001051,4.583008,484,70,1
184,Jun 17 2019 12:56:43.145303000 MST,0.022054,4.605062,548,70,0
185,Jun 17 2019 12:56:43.154162000 MST,0.008859,4.613921,372,70,0
186,Jun 17 2019 12:56:43.197270000 MST,0.043108,4.657029,72,70,1
187,Jun 17 2019 12:56:43.200252000 MST,0.002982,4.660011,388,70,1
188,Jun 17 2019 12:56:43.265241000 MST,0.064989,4.725,548,70,0
189,Jun 17 2019 12:56:43.291103000 MST,0.025862,4.750862,72,70,1
190,Jun 17 2019 12:56:43.365356000 MST,0.074253,4.825115,548,70,0
191,Jun 17 2019 12:56:43.385197000 MST,0.019841,4.844956,548,70,0
192,Jun 17 2019 12:56:43.399157000 MST,0.01396,4.858916,120,70,1
193,Jun 17 2019 12:56:43.445179000 MST,0.046022,4.904938,548,70,0
194,Jun 17 2019 12:56:43.504192000 MST,0.059013,4.963951,88,70,1
195,Jun 17 2019 12:56:43.512195000 MST,0.008003,4.971954,72,70,1
196,Jun 17 2019 12:56:43.525195000 MST,0.013,4.984954,548,70,0
197,Jun 17 2019 12:56:43.605201000 MST,0.080006,5.06496,548,70,0
198,Jun 17 2019 12:56:43.663212000 MST,0.058011,5.122971,72,70,1
199,Jun 17 2019 12:56:43.669202000 MST,0.00599,5.128961,2139,70,1
200,Jun 17 2019 12:56:43.672214000 MST,0.003012,5.131973,64,70,1
201,Jun 17 2019 12:56:43.673208000 MST,0.000994,5.132967,160,70,1
202,Jun 17 2019 12:56:43.674175000 MST,0.000967,5.133934,2880,70,1
203,Jun 17 2019 12:56:43.675233000 MST,0.001058,5.134992,822,70,1
204,Jun 17 2019 12:56:43.694215000 MST,0.018982,5.153974,72,70,1
205,Jun 17 2019 12:56:43.705268000 MST,0.011053,5.165027,548,70,0
206,Jun 17 2019 12:56:43.714109000 MST,0.008841,5.173868,43,70,0
207,Jun 17 2019 12:56:43.723175000 MST,0.009066,5.182934,300,70,0
208,Jun 17 2019 12:56:43.790206000 MST,0.067031,5.249965,208,70,1
209,Jun 17 2019 12:56:43.825210000 MST,0.035004,5.284969,548,70,0
210,Jun 17 2019 12:56:43.864240000 MST,0.03903,5.323999,188,70,1
211,Jun 17 2019 12:56:43.885184000 MST,0.020944,5.344943,548,70,0
212,Jun 17 2019 12:56:43.901162000 MST,0.015978,5.360921,708,70,1
213,Jun 17 2019 12:56:43.925281000 MST,0.024119,5.38504,548,70,0
214,Jun 17 2019 12:56:43.940140000 MST,0.014859,5.399899,160,70,1
215,Jun 17 2019 12:56:43.945154000 MST,0.005014,5.404913,548,70,0
216,Jun 17 2019 12:56:44.005313000 MST,0.060159,5.465072,548,70,0
217,Jun 17 2019 12:56:44.013239000 MST,0.007926,5.472998,708,70,1
218,Jun 17 2019 12:56:44.014196000 MST,0.000957,5.473955,660,70,0
219,Jun 17 2019 12:56:44.045224000 MST,0.031028,5.504983,548,70,0
220,Jun 17 2019 12:56:44.067198000 MST,0.021974,5.526957,72,70,1
221,Jun 17 2019 12:56:44.085155000 MST,0.017957,5.544914,548,70,0
222,Jun 17 2019 12:56:44.097209000 MST,0.012054,5.556968,72,70,1
223,Jun 17 2019 12:56:44.100176000 MST,0.002967,5.559935,72,70,1
224,Jun 17 2019 12:56:44.125346000 MST,0.02517,5.585105,548,70,0
225,Jun 17 2019 12:56:44.125350000 MST,0.000004,5.585109,128,70,1
226,Jun 17 2019 12:56:44.205266000 MST,0.079916,5.665025,548,70,0
227,Jun 17 2019 12:56:44.246202000 MST,0.040936,5.705961,88,70,1
228,Jun 17 2019 12:56:44.263233000 MST,0.017031,5.722992,72,70,1
229,Jun 17 2019 12:56:44.264128000 MST,0.000895,5.723887,120,70,1
230,Jun 17 2019 12:56:44.265235000 MST,0.001107,5.724994,548,70,0
231,Jun 17 2019 12:56:44.277309000 MST,0.012074,5.737068,764,70,1
232,Jun 17 2019 12:56:44.305170000 MST,0.027861,5.764929,548,70,0
233,Jun 17 2019 12:56:44.306197000 MST,0.001027,5.765956,72,70,1
234,Jun 17 2019 12:56:44.308152000 MST,0.001955,5.767911,3677,70,1
235,Jun 17 2019 12:56:44.325210000 MST,0.017058,5.784969,548,70,0
236,Jun 17 2019 12:56:44.405239000 MST,0.080029,5.864998,548,70,0
237,Jun 17 2019 12:56:44.446169000 MST,0.04093,5.905928,364,70,1
238,Jun 17 2019 12:56:44.485260000 MST,0.039091,5.945019,548,70,0
239,Jun 17 2019 12:56:44.665176000 MST,0.179916,6.124935,548,70,0
240,Jun 17 2019 12:56:44.674197000 MST,0.009021,6.133956,300,70,0
241,Jun 17 2019 12:56:44.715152000 MST,0.040955,6.174911,108,70,1
242,Jun 17 2019 12:56:44.731142000 MST,0.01599,6.190901,388,70,1
243,Jun 17 2019 12:56:44.745191000 MST,0.014049,6.20495,548,70,0
244,Jun 17 2019 12:56:44.785236000 MST,0.040045,6.244995,72,70,1
245,Jun 17 2019 12:56:44.805163000 MST,0.019927,6.264922,548,70,0
246,Jun 17 2019 12:56:44.819131000 MST,0.013968,6.27889,284,70,1
247,Jun 17 2019 12:56:44.865303000 MST,0.046172,6.325062,548,70,0
248,Jun 17 2019 12:56:44.885179000 MST,0.019876,6.344938,548,70,0
249,Jun 17 2019 12:56:44.932151000 MST,0.046972,6.39191,88,70,1
250,Jun 17 2019 12:56:44.952195000 MST,0.020044,6.411954,88,70,1
251,Jun 17 2019 12:56:44.965196000 MST,0.013001,6.424955,548,70,0
252,Jun 17 2019 12:56:44.985244000 MST,0.020048,6.445003,548,70,0
253,Jun 17 2019 12:56:45.005294000 MST,0.02005,6.465053,548,70,0
254,Jun 17 2019 12:56:45.018200000 MST,0.012906,6.477959,88,70,1
255,Jun 17 2019 12:56:45.045215000 MST,0.027015,6.504974,548,70,0
256,Jun 17 2019 12:56:45.052093000 MST,0.006878,6.511852,72,70,1
257,Jun 17 2019 12:56:45.054224000 MST,0.002131,6.513983,3978,70,1
258,Jun 17 2019 12:56:45.055115000 MST,0.000891,6.514874,1851,70,1
259,Jun 17 2019 12:56:45.072143000 MST,0.017028,6.531902,72,70,1
260,Jun 17 2019 12:56:45.074103000 MST,0.00196,6.533862,3978,70,1
261,Jun 17 2019 12:56:45.075155000 MST,0.001052,6.534914,1851,70,1
262,Jun 17 2019 12:56:45.085145000 MST,0.00999,6.544904,548,70,0
263,Jun 17 2019 12:56:45.105192000 MST,0.020047,6.564951,548,70,0
264,Jun 17 2019 12:56:45.137289000 MST,0.032097,6.597048,100,70,1
265,Jun 17 2019 12:56:45.145285000 MST,0.007996,6.605044,548,70,0
266,Jun 17 2019 12:56:45.158191000 MST,0.012906,6.61795,72,70,1
267,Jun 17 2019 12:56:45.172212000 MST,0.014021,6.631971,128,70,1
268,Jun 17 2019 12:56:45.185162000 MST,0.01295,6.644921,2496,70,1
269,Jun 17 2019 12:56:45.205270000 MST,0.020108,6.665029,548,70,0
270,Jun 17 2019 12:56:45.212135000 MST,0.006865,6.671894,128,70,1
271,Jun 17 2019 12:56:45.245186000 MST,0.033051,6.704945,548,70,0
272,Jun 17 2019 12:56:45.254233000 MST,0.009047,6.713992,548,70,0
273,Jun 17 2019 12:56:45.263305000 MST,0.009072,6.723064,790,70,0
274,Jun 17 2019 12:56:45.272203000 MST,0.008898,6.731962,1078,70,0
275,Jun 17 2019 12:56:45.305162000 MST,0.032959,6.764921,548,70,0
276,Jun 17 2019 12:56:45.318235000 MST,0.013073,6.777994,364,70,1
277,Jun 17 2019 12:56:45.345262000 MST,0.027027,6.805021,548,70,0
278,Jun 17 2019 12:56:45.354272000 MST,0.00901,6.814031,128,70,0
279,Jun 17 2019 12:56:45.357137000 MST,0.002865,6.816896,1014,70,1
280,Jun 17 2019 12:56:45.366145000 MST,0.009008,6.825904,72,70,1
281,Jun 17 2019 12:56:45.402159000 MST,0.036014,6.861918,340,70,1
282,Jun 17 2019 12:56:45.425287000 MST,0.023128,6.885046,548,70,0
283,Jun 17 2019 12:56:45.434168000 MST,0.008881,6.893927,548,70,0
284,Jun 17 2019 12:56:45.486088000 MST,0.05192,6.945847,1398,70,1
285,Jun 17 2019 12:56:45.487192000 MST,0.001104,6.946951,2880,70,1
286,Jun 17 2019 12:56:45.488223000 MST,0.001031,6.947982,2880,70,1
287,Jun 17 2019 12:56:45.489107000 MST,0.000884,6.948866,2880,70,1
288,Jun 17 2019 12:56:45.490167000 MST,0.00106,6.949926,2880,70,1
289,Jun 17 2019 12:56:45.491232000 MST,0.001065,6.950991,2880,70,1
290,Jun 17 2019 12:56:45.492121000 MST,0.000889,6.95188,1398,70,1
291,Jun 17 2019 12:56:45.513234000 MST,0.021113,6.972993,2880,70,1
292,Jun 17 2019 12:56:45.514123000 MST,0.000889,6.973882,1587,70,1
293,Jun 17 2019 12:56:45.525176000 MST,0.011053,6.984935,548,70,0
294,Jun 17 2019 12:56:45.545216000 MST,0.02004,7.004975,548,70,0
295,Jun 17 2019 12:56:45.597215000 MST,0.051999,7.056974,1350,70,1
296,Jun 17 2019 12:56:45.598228000 MST,0.001013,7.057987,2496,70,1
297,Jun 17 2019 12:56:45.599117000 MST,0.000889,7.058876,2496,70,1
298,Jun 17 2019 12:56:45.600175000 MST,0.001058,7.059934,2496,70,1
299,Jun 17 2019 12:56:45.601239000 MST,0.001064,7.060998,2496,70,1
300,Jun 17 2019 12:56:45.602135000 MST,0.000896,7.061894,2307,70,1
301,Jun 17 2019 12:56:45.603192000 MST,0.001057,7.062951,2496,70,1
302,Jun 17 2019 12:56:45.604257000 MST,0.001065,7.064016,2496,70,1
303,Jun 17 2019 12:56:45.605169000 MST,0.000912,7.064928,2496,70,1
304,Jun 17 2019 12:56:45.606226000 MST,0.001057,7.065985,2496,70,1
305,Jun 17 2019 12:56:45.607142000 MST,0.000916,7.066901,2496,70,1
306,Jun 17 2019 12:56:45.608185000 MST,0.001043,7.067944,1635,70,1
307,Jun 17 2019 12:56:45.625239000 MST,0.017054,7.084998,548,70,0
308,Jun 17 2019 12:56:45.634289000 MST,0.00905,7.094048,548,70,0
309,Jun 17 2019 12:56:45.692283000 MST,0.057994,7.152042,2307,70,1
310,Jun 17 2019 12:56:45.693169000 MST,0.000886,7.152928,2496,70,1
311,Jun 17 2019 12:56:45.694213000 MST,0.001044,7.153972,2496,70,1
312,Jun 17 2019 12:56:45.695105000 MST,0.000892,7.154864,2496,70,1
313,Jun 17 2019 12:56:45.696166000 MST,0.001061,7.155925,2496,70,1
314,Jun 17 2019 12:56:45.697266000 MST,0.0011,7.157025,2211,70,1
315,Jun 17 2019 12:56:45.698124000 MST,0.000858,7.157883,2496,70,1
316,Jun 17 2019 12:56:45.699227000 MST,0.001103,7.158986,2496,70,1
317,Jun 17 2019 12:56:45.700266000 MST,0.001039,7.160025,2496,70,1
318,Jun 17 2019 12:56:45.701150000 MST,0.000884,7.160909,2496,70,1
319,Jun 17 2019 12:56:45.702235000 MST,0.001085,7.161994,2307,70,1
320,Jun 17 2019 12:56:45.703284000 MST,0.001049,7.163043,2496,70,1
321,Jun 17 2019 12:56:45.704173000 MST,0.000889,7.163932,2496,70,1
322,Jun 17 2019 12:56:45.705232000 MST,0.001059,7.164991,2496,70,1
323,Jun 17 2019 12:56:45.706123000 MST,0.000891,7.165882,2496,70,1
324,Jun 17 2019 12:56:45.707207000 MST,0.001084,7.166966,2496,70,1
325,Jun 17 2019 12:56:45.708252000 MST,0.001045,7.168011,2496,70,1
326,Jun 17 2019 12:56:45.709145000 MST,0.000893,7.168904,2496,70,1
327,Jun 17 2019 12:56:45.710200000 MST,0.001055,7.169959,2496,70,1
328,Jun 17 2019 12:56:45.711264000 MST,0.001064,7.171023,2496,70,1
329,Jun 17 2019 12:56:45.712157000 MST,0.000893,7.171916,2307,70,1
330,Jun 17 2019 12:56:45.713216000 MST,0.001059,7.172975,2496,70,1
331,Jun 17 2019 12:56:45.714106000 MST,0.00089,7.173865,1110,70,1
332,Jun 17 2019 12:56:45.725138000 MST,0.011032,7.184897,548,70,0
333,Jun 17 2019 12:56:45.734281000 MST,0.009143,7.19404,1707,70,0
334,Jun 17 2019 12:56:45.735221000 MST,0.00094,7.19498,140,70,0
335,Jun 17 2019 12:56:45.743321000 MST,0.0081,7.20308,1707,70,0
336,Jun 17 2019 12:56:45.744308000 MST,0.000987,7.204067,660,70,0
337,Jun 17 2019 12:56:45.792162000 MST,0.047854,7.251921,2307,70,1
338,Jun 17 2019 12:56:45.793221000 MST,0.001059,7.25298,2496,70,1
339,Jun 17 2019 12:56:45.794111000 MST,0.00089,7.25387,2496,70,1
340,Jun 17 2019 12:56:45.795168000 MST,0.001057,7.254927,612,70,1
341,Jun 17 2019 12:56:45.801268000 MST,0.0061,7.261027,2496,70,1
342,Jun 17 2019 12:56:45.802149000 MST,0.000881,7.261908,2307,70,1
343,Jun 17 2019 12:56:45.803179000 MST,0.00103,7.262938,2496,70,1
344,Jun 17 2019 12:56:45.804220000 MST,0.001041,7.263979,2496,70,1
345,Jun 17 2019 12:56:45.805111000 MST,0.000891,7.26487,2496,70,1
