frame.number,frame.time,frame.time_delta,,frame.len,mac-lte.rnti,mac-lte.direction
112,Jun 17 2019 13:33:59.918507000 MST,0.027038,4.565,548,70,0
113,Jun 17 2019 13:33:59.958611000 MST,0.040104,4.605104,548,70,0
114,Jun 17 2019 13:34:00.018589000 MST,0.059978,4.665082,548,70,0
115,Jun 17 2019 13:34:00.022428000 MST,0.003839,4.668921,72,70,1
116,Jun 17 2019 13:34:00.058503000 MST,0.036075,4.704996,548,70,0
117,Jun 17 2019 13:34:00.060414000 MST,0.001911,4.706907,72,70,1
118,Jun 17 2019 13:34:00.061427000 MST,0.001013,4.70792,88,70,1
119,Jun 17 2019 13:34:00.098603000 MST,0.037176,4.745096,548,70,0
120,Jun 17 2019 13:34:00.122505000 MST,0.023902,4.768998,64,70,1
121,Jun 17 2019 13:34:00.123526000 MST,0.001021,4.770019,160,70,1
122,Jun 17 2019 13:34:00.124457000 MST,0.000931,4.77095,3677,70,1
123,Jun 17 2019 13:34:00.138520000 MST,0.014063,4.785013,548,70,0
124,Jun 17 2019 13:34:00.141447000 MST,0.002927,4.78794,72,70,1
125,Jun 17 2019 13:34:00.144500000 MST,0.003053,4.790993,2067,70,1
126,Jun 17 2019 13:34:00.155463000 MST,0.010963,4.801956,72,70,1
127,Jun 17 2019 13:34:00.178638000 MST,0.023175,4.825131,548,70,0
128,Jun 17 2019 13:34:00.198531000 MST,0.019893,4.845024,548,70,0
129,Jun 17 2019 13:34:00.238705000 MST,0.040174,4.885198,548,70,0
130,Jun 17 2019 13:34:00.280471000 MST,0.041766,4.926964,88,70,1
131,Jun 17 2019 13:34:00.281449000 MST,0.000978,4.927942,88,70,1
132,Jun 17 2019 13:34:00.318620000 MST,0.037171,4.965113,548,70,0
133,Jun 17 2019 13:34:00.327433000 MST,0.008813,4.973926,37,70,0
134,Jun 17 2019 13:34:00.336540000 MST,0.009107,4.983033,300,70,0
135,Jun 17 2019 13:34:00.379404000 MST,0.042864,5.025897,72,70,1
136,Jun 17 2019 13:34:00.382471000 MST,0.003067,5.028964,2067,70,1
137,Jun 17 2019 13:34:00.398471000 MST,0.016,5.044964,548,70,0
138,Jun 17 2019 13:34:00.438557000 MST,0.040086,5.08505,548,70,0
139,Jun 17 2019 13:34:00.458636000 MST,0.020079,5.105129,548,70,0
140,Jun 17 2019 13:34:00.460554000 MST,0.001918,5.107047,72,70,1
141,Jun 17 2019 13:34:00.462524000 MST,0.00197,5.109017,1398,70,1
142,Jun 17 2019 13:34:00.463507000 MST,0.000983,5.11,918,70,1
143,Jun 17 2019 13:34:00.498547000 MST,0.03504,5.14504,548,70,0
144,Jun 17 2019 13:34:00.501454000 MST,0.002907,5.147947,88,70,1
145,Jun 17 2019 13:34:00.507524000 MST,0.00607,5.154017,100,70,0
146,Jun 17 2019 13:34:00.538486000 MST,0.030962,5.184979,548,70,0
147,Jun 17 2019 13:34:00.545458000 MST,0.006972,5.191951,108,70,1
148,Jun 17 2019 13:34:00.563416000 MST,0.017958,5.209909,364,70,1
149,Jun 17 2019 13:34:00.564499000 MST,0.001083,5.210992,364,70,1
150,Jun 17 2019 13:34:00.578582000 MST,0.014083,5.225075,548,70,0
151,Jun 17 2019 13:34:00.581503000 MST,0.002921,5.227996,72,70,1
152,Jun 17 2019 13:34:00.584526000 MST,0.003023,5.231019,1398,70,1
153,Jun 17 2019 13:34:00.585381000 MST,0.000855,5.231874,612,70,1
154,Jun 17 2019 13:34:00.618511000 MST,0.03313,5.265004,548,70,0
155,Jun 17 2019 13:34:00.632468000 MST,0.013957,5.278961,136,70,1
156,Jun 17 2019 13:34:00.638552000 MST,0.006084,5.285045,548,70,0
157,Jun 17 2019 13:34:00.651390000 MST,0.012838,5.297883,188,70,1
158,Jun 17 2019 13:34:00.658600000 MST,0.00721,5.305093,548,70,0
159,Jun 17 2019 13:34:00.671452000 MST,0.012852,5.317945,88,70,1
160,Jun 17 2019 13:34:00.678648000 MST,0.007196,5.325141,548,70,0
161,Jun 17 2019 13:34:00.698523000 MST,0.019875,5.345016,548,70,0
162,Jun 17 2019 13:34:00.703370000 MST,0.004847,5.349863,364,70,1
163,Jun 17 2019 13:34:00.704504000 MST,0.001134,5.350997,364,70,1
164,Jun 17 2019 13:34:00.707470000 MST,0.002966,5.353963,128,70,0
165,Jun 17 2019 13:34:00.720490000 MST,0.01302,5.366983,72,70,1
166,Jun 17 2019 13:34:00.738588000 MST,0.018098,5.385081,548,70,0
167,Jun 17 2019 13:34:00.746550000 MST,0.007962,5.393043,2784,70,1
168,Jun 17 2019 13:34:00.748508000 MST,0.001958,5.395001,452,70,1
169,Jun 17 2019 13:34:00.778530000 MST,0.030022,5.425023,548,70,0
170,Jun 17 2019 13:34:00.818629000 MST,0.040099,5.465122,548,70,0
171,Jun 17 2019 13:34:00.834546000 MST,0.015917,5.481039,284,70,1
172,Jun 17 2019 13:34:00.898491000 MST,0.063945,5.544984,548,70,0
173,Jun 17 2019 13:34:00.907487000 MST,0.008996,5.55398,500,70,0
174,Jun 17 2019 13:34:00.911496000 MST,0.004009,5.557989,660,70,1
175,Jun 17 2019 13:34:00.912459000 MST,0.000963,5.558952,108,70,1
176,Jun 17 2019 13:34:00.938586000 MST,0.026127,5.585079,548,70,0
177,Jun 17 2019 13:34:00.948471000 MST,0.009885,5.594964,128,70,1
178,Jun 17 2019 13:34:00.949468000 MST,0.000997,5.595961,500,70,1
179,Jun 17 2019 13:34:00.950632000 MST,0.001164,5.597125,708,70,1
180,Jun 17 2019 13:34:00.963503000 MST,0.012871,5.609996,88,70,1
181,Jun 17 2019 13:34:00.978526000 MST,0.015023,5.625019,548,70,0
182,Jun 17 2019 13:34:00.990554000 MST,0.012028,5.637047,72,70,1
183,Jun 17 2019 13:34:00.998539000 MST,0.007985,5.645032,548,70,0
184,Jun 17 2019 13:34:00.998546000 MST,0.000007,5.645039,72,70,1
185,Jun 17 2019 13:34:01.018591000 MST,0.020045,5.665084,548,70,0
186,Jun 17 2019 13:34:01.031485000 MST,0.012894,5.677978,72,70,1
187,Jun 17 2019 13:34:01.038413000 MST,0.006928,5.684906,88,70,1
188,Jun 17 2019 13:34:01.058494000 MST,0.020081,5.704987,548,70,0
189,Jun 17 2019 13:34:01.063396000 MST,0.004902,5.709889,72,70,1
190,Jun 17 2019 13:34:01.065511000 MST,0.002115,5.712004,3978,70,1
191,Jun 17 2019 13:34:01.066448000 MST,0.000937,5.712941,1851,70,1
192,Jun 17 2019 13:34:01.078578000 MST,0.01213,5.725071,548,70,0
193,Jun 17 2019 13:34:01.087561000 MST,0.008983,5.734054,300,70,0
194,Jun 17 2019 13:34:01.127450000 MST,0.039889,5.773943,72,70,1
195,Jun 17 2019 13:34:01.128539000 MST,0.001089,5.775032,232,70,1
196,Jun 17 2019 13:34:01.158574000 MST,0.030035,5.805067,532,70,0
197,Jun 17 2019 13:34:01.159406000 MST,0.000832,5.805899,72,70,1
198,Jun 17 2019 13:34:01.160518000 MST,0.001112,5.807011,120,70,1
199,Jun 17 2019 13:34:01.201419000 MST,0.040901,5.847912,72,70,1
200,Jun 17 2019 13:34:01.218536000 MST,0.017117,5.865029,548,70,0
201,Jun 17 2019 13:34:01.221473000 MST,0.002937,5.867966,200,70,1
202,Jun 17 2019 13:34:01.223415000 MST,0.001942,5.869908,128,70,1
203,Jun 17 2019 13:34:01.258493000 MST,0.035078,5.904986,548,70,0
204,Jun 17 2019 13:34:01.267493000 MST,0.009,5.913986,548,70,0
205,Jun 17 2019 13:34:01.285518000 MST,0.018025,5.932011,88,70,1
206,Jun 17 2019 13:34:01.318681000 MST,0.033163,5.965174,548,70,0
207,Jun 17 2019 13:34:01.374459000 MST,0.055778,6.020952,72,70,1
208,Jun 17 2019 13:34:01.385415000 MST,0.010956,6.031908,72,70,1
209,Jun 17 2019 13:34:01.386518000 MST,0.001103,6.033011,232,70,1
210,Jun 17 2019 13:34:01.418588000 MST,0.03207,6.065081,564,70,0
211,Jun 17 2019 13:34:01.452549000 MST,0.033961,6.099042,72,70,1
212,Jun 17 2019 13:34:01.458565000 MST,0.006016,6.105058,160,70,1
213,Jun 17 2019 13:34:01.461573000 MST,0.003008,6.108066,188,70,1
214,Jun 17 2019 13:34:01.462450000 MST,0.000877,6.108943,200,70,1
215,Jun 17 2019 13:34:01.463519000 MST,0.001069,6.110012,72,70,1
216,Jun 17 2019 13:34:01.467404000 MST,0.003885,6.113897,660,70,1
217,Jun 17 2019 13:34:01.468517000 MST,0.001113,6.11501,284,70,1
218,Jun 17 2019 13:34:01.474557000 MST,0.00604,6.12105,1398,70,1
219,Jun 17 2019 13:34:01.476512000 MST,0.001955,6.123005,3978,70,1
220,Jun 17 2019 13:34:01.477523000 MST,0.001011,6.124016,3978,70,1
221,Jun 17 2019 13:34:01.478505000 MST,0.000982,6.124998,548,70,0
222,Jun 17 2019 13:34:01.478513000 MST,0.000008,6.125006,3978,70,1
223,Jun 17 2019 13:34:01.479450000 MST,0.000937,6.125943,3837,70,1
224,Jun 17 2019 13:34:01.498600000 MST,0.01915,6.145093,564,70,0
225,Jun 17 2019 13:34:01.530472000 MST,0.031872,6.176965,72,70,1
226,Jun 17 2019 13:34:01.538522000 MST,0.00805,6.185015,564,70,0
227,Jun 17 2019 13:34:01.558503000 MST,0.019981,6.204996,548,70,0
228,Jun 17 2019 13:34:01.566464000 MST,0.007961,6.212957,3557,70,1
229,Jun 17 2019 13:34:01.567537000 MST,0.001073,6.21403,564,70,0
230,Jun 17 2019 13:34:01.567545000 MST,0.000008,6.214038,3557,70,1
231,Jun 17 2019 13:34:01.568578000 MST,0.001033,6.215071,3557,70,1
232,Jun 17 2019 13:34:01.569445000 MST,0.000867,6.215938,3978,70,1
233,Jun 17 2019 13:34:01.570541000 MST,0.001096,6.217034,3317,70,1
234,Jun 17 2019 13:34:01.571384000 MST,0.000843,6.217877,3978,70,1
235,Jun 17 2019 13:34:01.572494000 MST,0.00111,6.218987,3978,70,1
236,Jun 17 2019 13:34:01.573508000 MST,0.001014,6.220001,1635,70,1
237,Jun 17 2019 13:34:01.598628000 MST,0.02512,6.245121,548,70,0
238,Jun 17 2019 13:34:01.634591000 MST,0.035963,6.281084,72,70,1
239,Jun 17 2019 13:34:01.650579000 MST,0.015988,6.297072,1014,70,1
240,Jun 17 2019 13:34:01.663468000 MST,0.012889,6.309961,3978,70,1
241,Jun 17 2019 13:34:01.664556000 MST,0.001088,6.311049,3978,70,1
242,Jun 17 2019 13:34:01.665423000 MST,0.000867,6.311916,3978,70,1
243,Jun 17 2019 13:34:01.666488000 MST,0.001065,6.312981,3978,70,1
244,Jun 17 2019 13:34:01.667546000 MST,0.001058,6.314039,3978,70,1
245,Jun 17 2019 13:34:01.668450000 MST,0.000904,6.314943,3978,70,1
246,Jun 17 2019 13:34:01.669499000 MST,0.001049,6.315992,3978,70,1
247,Jun 17 2019 13:34:01.670451000 MST,0.000952,6.316944,3557,70,1
248,Jun 17 2019 13:34:01.674509000 MST,0.004058,6.321002,3978,70,1
249,Jun 17 2019 13:34:01.679432000 MST,0.004923,6.325925,3978,70,1
250,Jun 17 2019 13:34:01.680580000 MST,0.001148,6.327073,3978,70,1
251,Jun 17 2019 13:34:01.681405000 MST,0.000825,6.327898,1923,70,1
252,Jun 17 2019 13:34:01.698566000 MST,0.017161,6.345059,564,70,0
253,Jun 17 2019 13:34:01.707588000 MST,0.009022,6.354081,708,70,0
254,Jun 17 2019 13:34:01.708708000 MST,0.00112,6.355201,708,70,0
255,Jun 17 2019 13:34:01.709434000 MST,0.000726,6.355927,208,70,0
256,Jun 17 2019 13:34:01.716642000 MST,0.007208,6.363135,420,70,0
257,Jun 17 2019 13:34:01.717525000 MST,0.000883,6.364018,708,70,0
258,Jun 17 2019 13:34:01.718626000 MST,0.001101,6.365119,708,70,0
259,Jun 17 2019 13:34:01.719616000 MST,0.00099,6.366109,564,70,0
260,Jun 17 2019 13:34:01.758548000 MST,0.038932,6.405041,420,70,0
261,Jun 17 2019 13:34:01.763589000 MST,0.005041,6.410082,3978,70,1
262,Jun 17 2019 13:34:01.764475000 MST,0.000886,6.410968,3978,70,1
263,Jun 17 2019 13:34:01.765473000 MST,0.000998,6.411966,3837,70,1
264,Jun 17 2019 13:34:01.774587000 MST,0.009114,6.42108,3978,70,1
265,Jun 17 2019 13:34:01.775399000 MST,0.000812,6.421892,1302,70,1
266,Jun 17 2019 13:34:01.781459000 MST,0.00606,6.427952,3978,70,1
267,Jun 17 2019 13:34:01.795472000 MST,0.014013,6.441965,3978,70,1
268,Jun 17 2019 13:34:01.796586000 MST,0.001114,6.443079,660,70,1
269,Jun 17 2019 13:34:01.798660000 MST,0.002074,6.445153,420,70,0
270,Jun 17 2019 13:34:01.802442000 MST,0.003782,6.448935,72,70,1
271,Jun 17 2019 13:34:01.807613000 MST,0.005171,6.454106,268,70,0
272,Jun 17 2019 13:34:01.808578000 MST,0.000965,6.455071,268,70,0
273,Jun 17 2019 13:34:01.809556000 MST,0.000978,6.456049,268,70,0
274,Jun 17 2019 13:34:01.810495000 MST,0.000939,6.456988,96,70,0
275,Jun 17 2019 13:34:01.816558000 MST,0.006063,6.463051,268,70,0
276,Jun 17 2019 13:34:01.817539000 MST,0.000981,6.464032,268,70,0
277,Jun 17 2019 13:34:01.818683000 MST,0.001144,6.465176,268,70,0
278,Jun 17 2019 13:34:01.863439000 MST,0.044756,6.509932,3978,70,1
279,Jun 17 2019 13:34:01.864529000 MST,0.00109,6.511022,3978,70,1
280,Jun 17 2019 13:34:01.865361000 MST,0.000832,6.511854,3978,70,1
281,Jun 17 2019 13:34:01.866496000 MST,0.001135,6.512989,3978,70,1
282,Jun 17 2019 13:34:01.867511000 MST,0.001015,6.514004,3978,70,1
283,Jun 17 2019 13:34:01.868439000 MST,0.000928,6.514932,3978,70,1
284,Jun 17 2019 13:34:01.869461000 MST,0.001022,6.515954,484,70,1
285,Jun 17 2019 13:34:01.874509000 MST,0.005048,6.521002,3978,70,1
286,Jun 17 2019 13:34:01.877452000 MST,0.002943,6.523945,3978,70,1
287,Jun 17 2019 13:34:01.878545000 MST,0.001093,6.525038,3978,70,1
288,Jun 17 2019 13:34:01.879418000 MST,0.000873,6.525911,2496,70,1
289,Jun 17 2019 13:34:01.898508000 MST,0.01909,6.545001,268,70,0
290,Jun 17 2019 13:34:01.907523000 MST,0.009015,6.554016,268,70,0
291,Jun 17 2019 13:34:01.908597000 MST,0.001074,6.55509,268,70,0
292,Jun 17 2019 13:34:01.909441000 MST,0.000844,6.555934,268,70,0
293,Jun 17 2019 13:34:01.916630000 MST,0.007189,6.563123,268,70,0
294,Jun 17 2019 13:34:01.917610000 MST,0.00098,6.564103,268,70,0
295,Jun 17 2019 13:34:01.919552000 MST,0.001942,6.566045,172,70,0
296,Jun 17 2019 13:34:01.920566000 MST,0.001014,6.567059,172,70,0
297,Jun 17 2019 13:34:01.921524000 MST,0.000958,6.568017,172,70,0
298,Jun 17 2019 13:34:01.922624000 MST,0.0011,6.569117,172,70,0
299,Jun 17 2019 13:34:01.923472000 MST,0.000848,6.569965,172,70,0
300,Jun 17 2019 13:34:01.952548000 MST,0.029076,6.599041,340,70,1
301,Jun 17 2019 13:34:01.963502000 MST,0.010954,6.609995,3978,70,1
302,Jun 17 2019 13:34:01.964423000 MST,0.000921,6.610916,3978,70,1
303,Jun 17 2019 13:34:01.973425000 MST,0.009002,6.619918,3978,70,1
304,Jun 17 2019 13:34:01.974532000 MST,0.001107,6.621025,3978,70,1
305,Jun 17 2019 13:34:01.975393000 MST,0.000861,6.621886,3978,70,1
306,Jun 17 2019 13:34:01.976495000 MST,0.001102,6.622988,3978,70,1
307,Jun 17 2019 13:34:01.977518000 MST,0.001023,6.624011,3978,70,1
308,Jun 17 2019 13:34:01.978554000 MST,0.001036,6.625047,172,70,0
309,Jun 17 2019 13:34:01.978558000 MST,0.000004,6.625051,3978,70,1
310,Jun 17 2019 13:34:01.979470000 MST,0.000912,6.625963,3978,70,1
311,Jun 17 2019 13:34:01.980616000 MST,0.001146,6.627109,3677,70,1
312,Jun 17 2019 13:34:01.986466000 MST,0.00585,6.632959,100,70,0
313,Jun 17 2019 13:34:01.987522000 MST,0.001056,6.634015,172,70,0
314,Jun 17 2019 13:34:01.995496000 MST,0.007974,6.641989,172,70,0
315,Jun 17 2019 13:34:01.996652000 MST,0.001156,6.643145,172,70,0
316,Jun 17 2019 13:34:01.997464000 MST,0.000812,6.643957,172,70,0
317,Jun 17 2019 13:34:01.998572000 MST,0.001108,6.645065,172,70,0
318,Jun 17 2019 13:34:01.999584000 MST,0.001012,6.646077,152,70,0
319,Jun 17 2019 13:34:02.004631000 MST,0.005047,6.651124,172,70,0
320,Jun 17 2019 13:34:02.005604000 MST,0.000973,6.652097,172,70,0
321,Jun 17 2019 13:34:02.006581000 MST,0.000977,6.653074,172,70,0
322,Jun 17 2019 13:34:02.013610000 MST,0.007029,6.660103,172,70,0
323,Jun 17 2019 13:34:02.058530000 MST,0.04492,6.705023,172,70,0
324,Jun 17 2019 13:34:02.073484000 MST,0.014954,6.719977,160,70,1
325,Jun 17 2019 13:34:02.087550000 MST,0.014066,6.734043,3978,70,1
326,Jun 17 2019 13:34:02.088400000 MST,0.00085,6.734893,3978,70,1
327,Jun 17 2019 13:34:02.089475000 MST,0.001075,6.735968,3978,70,1
328,Jun 17 2019 13:34:02.090616000 MST,0.001141,6.737109,3557,70,1
329,Jun 17 2019 13:34:02.091410000 MST,0.000794,6.737903,3978,70,1
330,Jun 17 2019 13:34:02.092518000 MST,0.001108,6.739011,3978,70,1
331,Jun 17 2019 13:34:02.093380000 MST,0.000862,6.739873,3978,70,1
332,Jun 17 2019 13:34:02.094470000 MST,0.00109,6.740963,3978,70,1
333,Jun 17 2019 13:34:02.098630000 MST,0.00416,6.745123,268,70,0
334,Jun 17 2019 13:34:02.099436000 MST,0.000806,6.745929,3978,70,1
335,Jun 17 2019 13:34:02.103512000 MST,0.004076,6.750005,3978,70,1
336,Jun 17 2019 13:34:02.118527000 MST,0.015015,6.76502,564,70,0
337,Jun 17 2019 13:34:02.127509000 MST,0.008982,6.774002,284,70,0
338,Jun 17 2019 13:34:02.136599000 MST,0.00909,6.783092,420,70,0
339,Jun 17 2019 13:34:02.137407000 MST,0.000808,6.7839,100,70,0
340,Jun 17 2019 13:34:02.148432000 MST,0.011025,6.794925,216,70,1
341,Jun 17 2019 13:34:02.183515000 MST,0.035083,6.830008,3557,70,1
342,Jun 17 2019 13:34:02.184459000 MST,0.000944,6.830952,3557,70,1
343,Jun 17 2019 13:34:02.185458000 MST,0.000999,6.831951,3197,70,1
344,Jun 17 2019 13:34:02.186569000 MST,0.001111,6.833062,3557,70,1
345,Jun 17 2019 13:34:02.187423000 MST,0.000854,6.833916,3557,70,1
