frame.number,frame.time,frame.time_delta,,frame.len,mac-lte.rnti,mac-lte.direction
166,Jul 26 2019 19:37:28.187512000 MST,0.000827,3.138851,64,70,1
167,Jul 26 2019 19:37:28.213648000 MST,0.026136,3.164987,548,70,0
168,Jul 26 2019 19:37:28.217674000 MST,0.004026,3.169013,64,70,1
169,Jul 26 2019 19:37:28.222701000 MST,0.005027,3.17404,172,70,0
170,Jul 26 2019 19:37:28.227610000 MST,0.004909,3.178949,64,70,1
171,Jul 26 2019 19:37:28.233693000 MST,0.006083,3.185032,548,70,0
172,Jul 26 2019 19:37:28.237550000 MST,0.003857,3.188889,420,70,1
173,Jul 26 2019 19:37:28.271614000 MST,0.034064,3.222953,468,70,1
174,Jul 26 2019 19:37:28.272719000 MST,0.001105,3.224058,3978,70,1
175,Jul 26 2019 19:37:28.273624000 MST,0.000905,3.224963,548,70,0
176,Jul 26 2019 19:37:28.273661000 MST,0.000037,3.225,3978,70,1
177,Jul 26 2019 19:37:28.274673000 MST,0.001012,3.226012,3978,70,1
178,Jul 26 2019 19:37:28.275543000 MST,0.00087,3.226882,3978,70,1
179,Jul 26 2019 19:37:28.276618000 MST,0.001075,3.227957,1398,70,1
180,Jul 26 2019 19:37:28.277646000 MST,0.001028,3.228985,64,70,1
181,Jul 26 2019 19:37:28.282687000 MST,0.005041,3.234026,268,70,0
182,Jul 26 2019 19:37:28.282720000 MST,0.000033,3.234059,3978,70,1
183,Jul 26 2019 19:37:28.283743000 MST,0.001023,3.235082,1078,70,1
184,Jul 26 2019 19:37:28.286565000 MST,0.002822,3.237904,64,70,1
185,Jul 26 2019 19:37:28.295593000 MST,0.009028,3.246932,886,70,1
186,Jul 26 2019 19:37:28.297517000 MST,0.001924,3.248856,64,70,1
187,Jul 26 2019 19:37:28.304659000 MST,0.007142,3.255998,1302,70,1
188,Jul 26 2019 19:37:28.313722000 MST,0.009063,3.265061,548,70,0
189,Jul 26 2019 19:37:28.322742000 MST,0.00902,3.274081,1707,70,0
190,Jul 26 2019 19:37:28.323754000 MST,0.001012,3.275093,1707,70,0
191,Jul 26 2019 19:37:28.324686000 MST,0.000932,3.276025,47,70,0
192,Jul 26 2019 19:37:28.331743000 MST,0.007057,3.283082,1707,70,0
193,Jul 26 2019 19:37:28.357665000 MST,0.025922,3.309004,420,70,1
194,Jul 26 2019 19:37:28.387651000 MST,0.029986,3.33899,108,70,1
195,Jul 26 2019 19:37:28.389619000 MST,0.001968,3.340958,160,70,1
196,Jul 26 2019 19:37:28.413650000 MST,0.024031,3.364989,548,70,0
197,Jul 26 2019 19:37:28.433658000 MST,0.020008,3.384997,548,70,0
198,Jul 26 2019 19:37:28.442858000 MST,0.0092,3.394197,1707,70,0
199,Jul 26 2019 19:37:28.443602000 MST,0.000744,3.394941,500,70,0
200,Jul 26 2019 19:37:28.451672000 MST,0.00807,3.403011,1707,70,0
201,Jul 26 2019 19:37:28.454579000 MST,0.002907,3.405918,108,70,1
202,Jul 26 2019 19:37:28.473577000 MST,0.018998,3.424916,548,70,0
203,Jul 26 2019 19:37:28.507653000 MST,0.034076,3.458992,64,70,1
204,Jul 26 2019 19:37:28.508700000 MST,0.001047,3.460039,232,70,1
205,Jul 26 2019 19:37:28.517562000 MST,0.008862,3.468901,308,70,1
206,Jul 26 2019 19:37:28.522716000 MST,0.005154,3.474055,468,70,1
207,Jul 26 2019 19:37:28.525615000 MST,0.002899,3.476954,3557,70,1
208,Jul 26 2019 19:37:28.526633000 MST,0.001018,3.477972,3978,70,1
209,Jul 26 2019 19:37:28.527645000 MST,0.001012,3.478984,1302,70,1
210,Jul 26 2019 19:37:28.553605000 MST,0.02596,3.504944,548,70,0
211,Jul 26 2019 19:37:28.573651000 MST,0.020046,3.52499,548,70,0
212,Jul 26 2019 19:37:28.618717000 MST,0.045066,3.570056,3978,70,1
213,Jul 26 2019 19:37:28.619561000 MST,0.000844,3.5709,3557,70,1
214,Jul 26 2019 19:37:28.620663000 MST,0.001102,3.572002,3978,70,1
215,Jul 26 2019 19:37:28.621507000 MST,0.000844,3.572846,216,70,1
216,Jul 26 2019 19:37:28.645676000 MST,0.024169,3.597015,248,70,1
217,Jul 26 2019 19:37:28.653676000 MST,0.008,3.605015,548,70,0
218,Jul 26 2019 19:37:28.662812000 MST,0.009136,3.614151,982,70,0
219,Jul 26 2019 19:37:28.671709000 MST,0.008897,3.623048,1302,70,0
220,Jul 26 2019 19:37:28.684737000 MST,0.013028,3.636076,64,70,1
221,Jul 26 2019 19:37:28.696592000 MST,0.011855,3.647931,468,70,1
222,Jul 26 2019 19:37:28.698550000 MST,0.001958,3.649889,3978,70,1
223,Jul 26 2019 19:37:28.699581000 MST,0.001031,3.65092,3978,70,1
224,Jul 26 2019 19:37:28.700693000 MST,0.001112,3.652032,886,70,1
225,Jul 26 2019 19:37:28.713681000 MST,0.012988,3.66502,548,70,0
226,Jul 26 2019 19:37:28.720553000 MST,0.006872,3.671892,468,70,1
227,Jul 26 2019 19:37:28.724698000 MST,0.004145,3.676037,3978,70,1
228,Jul 26 2019 19:37:28.725708000 MST,0.00101,3.677047,3557,70,1
229,Jul 26 2019 19:37:28.726582000 MST,0.000874,3.677921,1302,70,1
230,Jul 26 2019 19:37:28.727612000 MST,0.00103,3.678951,64,70,1
231,Jul 26 2019 19:37:28.733730000 MST,0.006118,3.685069,548,70,0
232,Jul 26 2019 19:37:28.753591000 MST,0.019861,3.70493,548,70,0
233,Jul 26 2019 19:37:28.777647000 MST,0.024056,3.728986,308,70,1
234,Jul 26 2019 19:37:28.797521000 MST,0.019874,3.74886,1302,70,1
235,Jul 26 2019 19:37:28.798621000 MST,0.0011,3.74996,3978,70,1
236,Jul 26 2019 19:37:28.799644000 MST,0.001023,3.750983,3978,70,1
237,Jul 26 2019 19:37:28.800581000 MST,0.000937,3.75192,3978,70,1
238,Jul 26 2019 19:37:28.801599000 MST,0.001018,3.752938,3978,70,1
239,Jul 26 2019 19:37:28.802704000 MST,0.001105,3.754043,2784,70,1
240,Jul 26 2019 19:37:28.817567000 MST,0.014863,3.768906,3978,70,1
241,Jul 26 2019 19:37:28.818667000 MST,0.0011,3.770006,3978,70,1
242,Jul 26 2019 19:37:28.819524000 MST,0.000857,3.770863,3978,70,1
243,Jul 26 2019 19:37:28.820627000 MST,0.001103,3.771966,1851,70,1
244,Jul 26 2019 19:37:28.833630000 MST,0.013003,3.784969,548,70,0
245,Jul 26 2019 19:37:28.853678000 MST,0.020048,3.805017,548,70,0
246,Jul 26 2019 19:37:28.873713000 MST,0.020035,3.825052,548,70,0
247,Jul 26 2019 19:37:28.897599000 MST,0.023886,3.848938,3077,70,1
248,Jul 26 2019 19:37:28.898690000 MST,0.001091,3.850029,3978,70,1
249,Jul 26 2019 19:37:28.899544000 MST,0.000854,3.850883,2784,70,1
250,Jul 26 2019 19:37:28.917693000 MST,0.018149,3.869032,3978,70,1
251,Jul 26 2019 19:37:28.918560000 MST,0.000867,3.869899,3978,70,1
252,Jul 26 2019 19:37:28.919596000 MST,0.001036,3.870935,3978,70,1
253,Jul 26 2019 19:37:28.920695000 MST,0.001099,3.872034,1542,70,1
254,Jul 26 2019 19:37:28.922638000 MST,0.001943,3.873977,886,70,1
255,Jul 26 2019 19:37:28.933697000 MST,0.011059,3.885036,548,70,0
256,Jul 26 2019 19:37:28.942801000 MST,0.009104,3.89414,982,70,0
257,Jul 26 2019 19:37:28.953740000 MST,0.010939,3.905079,548,70,0
258,Jul 26 2019 19:37:28.997693000 MST,0.043953,3.949032,1302,70,1
259,Jul 26 2019 19:37:28.998583000 MST,0.00089,3.949922,3978,70,1
260,Jul 26 2019 19:37:28.999612000 MST,0.001029,3.950951,2400,70,1
261,Jul 26 2019 19:37:29.007623000 MST,0.008011,3.958962,3197,70,1
262,Jul 26 2019 19:37:29.017547000 MST,0.009924,3.968886,2592,70,1
263,Jul 26 2019 19:37:29.018631000 MST,0.001084,3.96997,3978,70,1
264,Jul 26 2019 19:37:29.019663000 MST,0.001032,3.971002,3978,70,1
265,Jul 26 2019 19:37:29.020589000 MST,0.000926,3.971928,3978,70,1
266,Jul 26 2019 19:37:29.029595000 MST,0.009006,3.980934,468,70,1
267,Jul 26 2019 19:37:29.031561000 MST,0.001966,3.9829,3978,70,1
268,Jul 26 2019 19:37:29.032674000 MST,0.001113,3.984013,3978,70,1
269,Jul 26 2019 19:37:29.033755000 MST,0.001081,3.985094,548,70,0
270,Jul 26 2019 19:37:29.033775000 MST,0.00002,3.985114,3978,70,1
271,Jul 26 2019 19:37:29.034561000 MST,0.000786,3.9859,3978,70,1
272,Jul 26 2019 19:37:29.035639000 MST,0.001078,3.986978,3978,70,1
273,Jul 26 2019 19:37:29.036529000 MST,0.00089,3.987868,3978,70,1
274,Jul 26 2019 19:37:29.037616000 MST,0.001087,3.988955,3978,70,1
275,Jul 26 2019 19:37:29.038687000 MST,0.001071,3.990026,3978,70,1
276,Jul 26 2019 19:37:29.039557000 MST,0.00087,3.990896,3978,70,1
277,Jul 26 2019 19:37:29.040654000 MST,0.001097,3.991993,3978,70,1
278,Jul 26 2019 19:37:29.041687000 MST,0.001033,3.993026,3077,70,1
279,Jul 26 2019 19:37:29.053637000 MST,0.01195,4.004976,548,70,0
280,Jul 26 2019 19:37:29.073684000 MST,0.020047,4.025023,548,70,0
281,Jul 26 2019 19:37:29.082849000 MST,0.009165,4.034188,1635,70,0
282,Jul 26 2019 19:37:29.097598000 MST,0.014749,4.048937,1302,70,1
283,Jul 26 2019 19:37:29.098652000 MST,0.001054,4.049991,3978,70,1
284,Jul 26 2019 19:37:29.099503000 MST,0.000851,4.050842,3557,70,1
285,Jul 26 2019 19:37:29.100613000 MST,0.00111,4.051952,216,70,1
286,Jul 26 2019 19:37:29.117636000 MST,0.017023,4.068975,3978,70,1
287,Jul 26 2019 19:37:29.118701000 MST,0.001065,4.07004,3978,70,1
288,Jul 26 2019 19:37:29.119556000 MST,0.000855,4.070895,3978,70,1
289,Jul 26 2019 19:37:29.120676000 MST,0.00112,4.072015,950,70,1
290,Jul 26 2019 19:37:29.133650000 MST,0.012974,4.084989,548,70,0
291,Jul 26 2019 19:37:29.137668000 MST,0.004018,4.089007,3978,70,1
292,Jul 26 2019 19:37:29.138575000 MST,0.000907,4.089914,3978,70,1
293,Jul 26 2019 19:37:29.139639000 MST,0.001064,4.090978,3978,70,1
294,Jul 26 2019 19:37:29.140704000 MST,0.001065,4.092043,3978,70,1
295,Jul 26 2019 19:37:29.141555000 MST,0.000851,4.092894,3978,70,1
296,Jul 26 2019 19:37:29.142774000 MST,0.001219,4.094113,1158,70,0
297,Jul 26 2019 19:37:29.142815000 MST,0.000041,4.094154,3978,70,1
298,Jul 26 2019 19:37:29.143506000 MST,0.000691,4.094845,3978,70,1
299,Jul 26 2019 19:37:29.144613000 MST,0.001107,4.095952,2067,70,1
300,Jul 26 2019 19:37:29.147612000 MST,0.002999,4.098951,64,70,1
301,Jul 26 2019 19:37:29.151834000 MST,0.004222,4.103173,1446,70,0
302,Jul 26 2019 19:37:29.163558000 MST,0.011724,4.114897,468,70,1
303,Jul 26 2019 19:37:29.165569000 MST,0.002011,4.116908,1302,70,1
304,Jul 26 2019 19:37:29.166633000 MST,0.001064,4.117972,3978,70,1
305,Jul 26 2019 19:37:29.167629000 MST,0.000996,4.118968,3978,70,1
306,Jul 26 2019 19:37:29.168566000 MST,0.000937,4.119905,3978,70,1
307,Jul 26 2019 19:37:29.169591000 MST,0.001025,4.12093,3978,70,1
308,Jul 26 2019 19:37:29.170695000 MST,0.001104,4.122034,3978,70,1
309,Jul 26 2019 19:37:29.171569000 MST,0.000874,4.122908,3978,70,1
310,Jul 26 2019 19:37:29.172630000 MST,0.001061,4.123969,3978,70,1
311,Jul 26 2019 19:37:29.173757000 MST,0.001127,4.125096,548,70,0
312,Jul 26 2019 19:37:29.173765000 MST,0.000008,4.125104,364,70,1
313,Jul 26 2019 19:37:29.182597000 MST,0.008832,4.133936,112,70,0
314,Jul 26 2019 19:37:29.193619000 MST,0.011022,4.144958,548,70,0
315,Jul 26 2019 19:37:29.206703000 MST,0.013084,4.158042,64,70,1
316,Jul 26 2019 19:37:29.233724000 MST,0.027021,4.185063,548,70,0
317,Jul 26 2019 19:37:29.246634000 MST,0.01291,4.197973,1302,70,1
318,Jul 26 2019 19:37:29.258708000 MST,0.012074,4.210047,3978,70,1
319,Jul 26 2019 19:37:29.259587000 MST,0.000879,4.210926,3557,70,1
320,Jul 26 2019 19:37:29.260684000 MST,0.001097,4.212023,3978,70,1
321,Jul 26 2019 19:37:29.261675000 MST,0.000991,4.213014,3978,70,1
322,Jul 26 2019 19:37:29.262604000 MST,0.000929,4.213943,3978,70,1
323,Jul 26 2019 19:37:29.273646000 MST,0.011042,4.224985,548,70,0
324,Jul 26 2019 19:37:29.293704000 MST,0.020058,4.245043,548,70,0
325,Jul 26 2019 19:37:29.302833000 MST,0.009129,4.254172,1398,70,0
326,Jul 26 2019 19:37:29.337627000 MST,0.034794,4.288966,3197,70,1
327,Jul 26 2019 19:37:29.338538000 MST,0.000911,4.289877,1923,70,1
328,Jul 26 2019 19:37:29.367599000 MST,0.029061,4.318938,64,70,1
329,Jul 26 2019 19:37:29.373723000 MST,0.006124,4.325062,532,70,0
330,Jul 26 2019 19:37:29.431647000 MST,0.057924,4.382986,468,70,1
331,Jul 26 2019 19:37:29.433617000 MST,0.00197,4.384956,2592,70,1
332,Jul 26 2019 19:37:29.434733000 MST,0.001116,4.386072,3978,70,1
333,Jul 26 2019 19:37:29.435598000 MST,0.000865,4.386937,3978,70,1
334,Jul 26 2019 19:37:29.436677000 MST,0.001079,4.388016,3978,70,1
335,Jul 26 2019 19:37:29.437517000 MST,0.00084,4.388856,3978,70,1
336,Jul 26 2019 19:37:29.438622000 MST,0.001105,4.389961,3978,70,1
337,Jul 26 2019 19:37:29.439706000 MST,0.001084,4.391045,3978,70,1
338,Jul 26 2019 19:37:29.440568000 MST,0.000862,4.391907,3978,70,1
339,Jul 26 2019 19:37:29.441626000 MST,0.001058,4.392965,3978,70,1
340,Jul 26 2019 19:37:29.442723000 MST,0.001097,4.394062,3077,70,1
341,Jul 26 2019 19:37:29.473614000 MST,0.030891,4.424953,548,70,0
342,Jul 26 2019 19:37:29.493655000 MST,0.020041,4.444994,548,70,0
343,Jul 26 2019 19:37:29.502679000 MST,0.009024,4.454018,128,70,0
344,Jul 26 2019 19:37:29.533752000 MST,0.031073,4.485091,548,70,0
