rnti,block_size,timestamp,UL/DL,delta
0x6c85,26,16:48:31.915812,1,0
0x6c85,26,16:48:32.033678,1,1.3641898147787E-06
0x6c85,112,16:48:32.049784,1,1.86412037028738E-07
0x6c85,1446,16:48:32.210651,1,1.86188657413933E-06
0x6c85,1851,16:48:32.235692,1,2.89826388888414E-07
0x6c85,1779,16:48:32.239463,1,4.36458332808698E-08
0x6c85,982,16:48:32.258554,1,2.20960648111834E-07
0x6c85,372,16:48:32.275669,1,1.98090277847562E-07
0x6c85,1446,16:48:32.279512,1,4.44791666831534E-08
0x6c85,1446,16:48:32.281668,1,2.49537036589587E-08
0x6c85,636,16:48:32.283776,1,2.43981480574362E-08
0x6c85,1350,16:48:32.289530,1,6.65972222924083E-08
0x6c85,452,16:48:32.298767,1,1.06909722186188E-07
0x6c85,372,16:48:32.299500,1,8.48379633211493E-09
0x6c85,2400,16:48:32.303413,1,4.52893519353736E-08
0x6c85,1398,16:48:32.307651,1,4.90509258765925E-08
0x6c85,950,16:48:34.433608,1,2.46059837962775E-05
0x6c85,1254,16:48:34.515798,1,9.51273148142029E-07
0x6c85,372,16:48:34.629591,1,1.3170486110603E-06
0x6c85,1398,16:48:35.113700,1,5.6031134260115E-06
0x6c85,950,16:48:35.140635,1,3.1174768522213E-07
0x6c85,168,16:48:35.162295,1,2.50694444425825E-07
0x6c85,732,16:48:35.176361,1,1.62800925851414E-07
0x6c85,636,16:48:35.180104,1,4.3321759291004E-08
0x6c85,500,16:48:35.626157,1,5.16265046290876E-06
0x6c85,636,16:48:35.656932,1,3.56192129680188E-07
0x6c85,1158,16:48:35.663712,1,7.84722222757495E-08
0x6c85,1110,16:48:35.681578,1,2.06782407419226E-07
0x6c85,1542,16:48:35.685679,1,4.74652777082696E-08
0x6c85,1446,16:48:35.711418,1,2.97905092594419E-07
0x6c85,1446,16:48:35.715421,1,4.63310185772059E-08
0x6c85,732,16:48:35.717045,1,1.87962961861743E-08
0x6c85,790,16:48:36.382842,1,7.70598379629117E-06
0x6c85,2400,16:48:36.392705,1,1.14155092600932E-07
0x6c85,468,16:48:36.411733,1,2.20231481495858E-07
0x6c85,324,16:48:36.500630,1,1.02890046305149E-06
0x6c85,636,16:48:36.793623,1,3.39112268510355E-06
0x6c85,26,16:48:36.864626,1,8.21793981531371E-07
0x6c85,1014,16:48:37.617714,1,8.71629629628501E-06
0x6c85,636,16:48:37.617729,1,1.73611125475759E-10
0x6c85,1587,16:48:38.042568,1,4.91711805550299E-06
0x6c85,588,16:48:38.072993,1,3.52141203752154E-07
0x6c85,452,16:48:38.074733,1,2.01388888898535E-08
0x6c85,660,16:48:38.094484,1,2.28599537077656E-07
0x6c85,532,16:48:38.103746,1,1.07199074061981E-07
0x6c85,1851,16:48:38.170955,1,7.7788194441375E-07
0x6c85,660,16:48:38.170970,1,1.73611125475759E-10
0x6c85,26,16:48:38.205580,1,4.00578703652066E-07
0x6c85,364,16:48:38.214291,1,1.00821759274616E-07
0x6c85,636,16:48:38.225293,1,1.27337962951835E-07
0x6c85,1158,16:48:38.233639,1,9.65972222211065E-08
0x6c85,404,16:48:38.308711,1,8.68888888838626E-07
0x6c85,1851,16:48:38.455474,1,1.69864583343671E-06
0x6c85,918,16:48:38.780611,1,3.7631597221699E-06
0x6c85,1014,16:48:38.791612,1,1.27326388876803E-07
0x6c85,660,16:48:38.830731,1,4.52766203751231E-07
0x6c85,1707,16:48:38.843603,1,1.48981481484789E-07
0x6c85,636,16:48:38.900608,1,6.59780092560069E-07
0x6c85,732,16:48:38.904674,1,4.70601851931818E-08
0x6c85,612,16:48:38.907691,1,3.49189814841111E-08
0x6c85,300,16:48:38.910664,1,3.44097222937378E-08
0x6c85,2139,16:48:38.914566,1,4.51620369990025E-08
0x6c85,636,16:48:38.922506,1,9.18981480912962E-08
0x6c85,92,16:48:38.932662,1,1.1754629636318E-07
0x6c85,56,16:48:38.932672,1,1.15740750317173E-10
0x6c85,216,16:48:38.945585,1,1.49456018450067E-07
0x6c85,172,16:48:38.945600,1,1.73611125475759E-10
0x6c85,268,16:48:38.947640,1,2.36111110663018E-08
0x6c85,172,16:48:38.947648,1,9.25926002537381E-11
0x6c85,2400,16:48:38.954580,1,8.02314814585259E-08
0x6c85,2139,16:48:38.959667,1,5.88773149123867E-08
0x6c85,1158,16:48:38.971639,1,1.38564814844422E-07
0x6c85,26,16:48:39.159860,1,2.17848379624463E-06
0x6c85,224,16:48:39.302664,1,1.65282407404987E-06
0x6c85,468,16:48:39.302681,1,1.96759275539193E-10
0x6c85,26,16:48:39.363723,1,7.06504629688354E-07
0x6c85,240,16:48:39.372683,1,1.03703703624447E-07
0x6c85,136,16:48:39.372698,1,1.73611125475759E-10
0x6c85,112,16:48:39.374661,1,2.27199073998818E-08
0x6c85,56,16:48:39.374667,1,6.94444501903035E-11
0x6c85,26,16:48:39.419660,1,5.20752314825401E-07
0x6c85,1542,16:48:39.443762,1,2.7895833332181E-07
0x6c85,1110,16:48:39.482926,1,4.53287037016636E-07
0x6c85,684,16:48:39.482975,1,5.67129676554146E-10
0x6c85,240,16:48:39.518674,1,4.13182870362405E-07
0x6c85,172,16:48:39.518688,1,1.62036939421739E-10
0x6c85,732,16:48:39.531735,1,1.51006944504317E-07
0x6c85,1923,16:48:39.543422,1,1.35266203793449E-07
0x6c85,2067,16:48:39.552960,1,1.10393518437668E-07
0x6c85,300,16:48:39.671605,1,1.37320601856228E-06
0x6c85,188,16:48:39.671621,1,1.85185200507476E-10
0x6c85,168,16:48:39.681714,1,1.1681712952516E-07
0x6c85,918,16:48:40.630671,1,1.09832986111558E-05
0x6c85,452,16:48:40.703706,1,8.45312499997419E-07
0x6c85,3197,16:48:40.925229,1,2.56392361108748E-06
0x6c85,268,16:48:41.257616,1,3.84707175937748E-06
0x6c85,100,16:48:41.257637,1,2.4305546464376E-10
0x6c85,372,16:48:41.289656,1,3.70590277798399E-07
0x6c85,1350,16:48:41.297630,1,9.22916666423745E-08
0x6c85,26,16:48:41.332793,1,4.06979166700516E-07
0x6c85,2067,16:48:41.353698,1,2.41956018443012E-07
0x6c85,82,16:48:41.355918,1,2.56944444609886E-08
0x6c85,26,16:48:41.361655,1,6.64004630168691E-08
0x6c85,1851,16:48:41.457616,1,1.11065972219215E-06
0x6c85,96,16:48:41.572345,1,1.32788194451283E-06
0x6c85,918,16:48:41.572371,1,3.00925950824649E-10
0x6c85,340,16:48:41.893691,1,3.71898148132654E-06
0x6c85,26,16:48:41.904740,1,1.27881944478325E-07
0x6c85,1254,16:48:41.932684,1,3.23425925929932E-07
0x6c85,26,16:48:41.989549,1,6.58159722277674E-07
0x6c85,26,16:48:43.618615,1,1.88549305555341E-05
0x6c85,240,16:48:43.623036,1,5.11689814963745E-08
0x6c85,268,16:48:43.633535,1,1.2151620365497E-07
0x6c85,268,16:48:43.634675,1,1.3194444536957E-08
0x6c85,1046,16:48:43.659760,1,2.90335648078788E-07
0x6c85,148,16:48:43.697564,1,4.37546296305769E-07
0x6c85,188,16:48:43.734784,1,4.30787037042357E-07
0x6c85,404,16:48:43.746542,1,1.36087963009679E-07
0x6c85,404,16:48:43.754527,1,9.24189813567011E-08
0x6c85,316,16:48:43.764649,1,1.17152777812102E-07
0x6c85,128,16:48:43.777966,1,1.54131944540836E-07
0x6c85,516,16:48:43.803791,1,2.98900462936125E-07
0x6c85,372,16:48:43.808594,1,5.55902778254236E-08
0x6c85,516,16:48:43.822815,1,1.64594907370308E-07
0x6c85,148,16:48:43.832731,1,1.1476851846659E-07
0x6c85,636,16:48:43.859479,1,3.09583333302221E-07
0x6c85,516,16:48:43.921240,1,7.14826388970025E-07
0x6c85,26,16:48:44.862723,1,1.08967939814741E-05
0x6c85,26,16:48:46.385772,1,1.76278819444819E-05
0x6c85,1779,16:48:46.497806,1,1.29668981474484E-06
0x6c85,2307,16:48:46.547570,1,5.7597222224981E-07
