rnti,block_size,timestamp,UL/DL,delta
0x715f,452,16:41:22.469375,1,1.15509259934754E-08
0x715f,3077,16:41:22.471974,1,3.00810184539202E-08
0x715f,26,16:41:22.476732,1,5.50694444489963E-08
0x715f,3077,16:41:22.483803,1,8.18402777769123E-08
0x715f,3437,16:41:22.500796,1,1.96678240804715E-07
0x715f,3197,16:41:22.502528,1,2.00462961785774E-08
0x715f,2139,16:41:22.504043,1,1.7534722340784E-08
0x715f,3437,16:41:22.506088,1,2.36689814414603E-08
0x715f,3437,16:41:22.508343,1,2.60995370870987E-08
0x715f,1398,16:41:22.509719,1,1.59259259113753E-08
0x715f,3077,16:41:22.511372,1,1.91319443620941E-08
0x715f,2784,16:41:22.512744,1,1.58796296112484E-08
0x715f,3077,16:41:22.514875,1,2.4664351894188E-08
0x715f,2976,16:41:22.516324,1,1.67708332776684E-08
0x715f,2400,16:41:22.525799,1,1.09664351932715E-07
0x715f,2784,16:41:22.527150,1,1.56365740355824E-08
0x715f,636,16:41:22.528480,1,1.53935185709386E-08
0x715f,26,16:41:22.529364,1,1.02314814398596E-08
0x715f,2784,16:41:22.535846,1,7.50231481383423E-08
0x715f,2880,16:41:22.537314,1,1.69907408142933E-08
0x715f,128,16:41:22.538920,1,1.85879629466257E-08
0x715f,2592,16:41:22.547700,1,1.01620370340783E-07
0x715f,324,16:41:22.549158,1,1.68750000639761E-08
0x715f,26,16:41:22.555594,1,7.44907406868833E-08
0x715f,2496,16:41:22.559634,1,4.67592592423571E-08
0x715f,2784,16:41:22.560955,1,1.52893518956532E-08
0x715f,2880,16:41:22.562394,1,1.66550925273512E-08
0x715f,2784,16:41:22.563790,1,1.61574074120097E-08
0x715f,2784,16:41:22.565274,1,1.71759259037785E-08
0x715f,2880,16:41:22.566584,1,1.51620370703043E-08
0x715f,2880,16:41:22.568081,1,1.73263888791908E-08
0x715f,2880,16:41:22.569938,1,2.14930555575421E-08
0x715f,2880,16:41:22.571352,1,1.63657407625806E-08
0x715f,2880,16:41:22.572838,1,1.71990740538419E-08
0x715f,2592,16:41:22.574223,1,1.60300925866608E-08
0x715f,2592,16:41:22.575469,1,1.44212963792967E-08
0x715f,2784,16:41:22.576806,1,1.54745369851383E-08
0x715f,2880,16:41:22.578318,1,1.75000000046666E-08
0x715f,2592,16:41:22.580313,1,2.30902776898745E-08
0x715f,2784,16:41:23.056618,1,5.51278935190247E-06
0x715f,886,16:41:23.058012,1,1.61342592619462E-08
0x715f,26,16:41:23.104737,1,5.40798611115001E-07
0x715f,3077,16:41:23.139805,1,4.05879629683525E-07
0x715f,1078,16:41:23.142310,1,2.89930555119611E-08
0x715f,26,16:41:23.158661,1,1.89247685189464E-07
0x715f,1158,16:41:23.176464,1,2.06053240692228E-07
0x715f,2880,16:41:23.177967,1,1.73958334404034E-08
0x715f,292,16:41:23.357978,1,2.08346064811682E-06
0x715f,26,16:41:23.858622,1,5.79449074067373E-06
0x715f,26,16:41:23.882617,1,2.77719907515461E-07
0x715f,26,16:41:24.404416,1,6.03934027765263E-06
0x715f,26,16:41:24.412443,1,9.29050926190556E-08
0x715f,41,16:41:24.534513,1,1.41284722221524E-06
0x715f,156,16:41:24.534531,1,2.08333350570911E-10
0x715f,1542,16:41:24.696740,1,1.87741898149962E-06
0x715f,1446,16:41:24.737999,1,4.77534722209683E-07
0x715f,708,16:41:24.739413,1,1.63657407625806E-08
0x715f,636,16:41:24.740293,1,1.01851852507551E-08
0x715f,26,16:41:24.792577,1,6.05138888776224E-07
0x715f,790,16:41:24.814865,1,2.57962962990632E-07
0x715f,532,16:41:24.820938,1,7.02893517834369E-08
0x715f,2307,16:41:24.953611,1,1.53556712967351E-06
0x715f,26,16:41:24.971809,1,2.10625000107711E-07
0x715f,2400,16:41:24.974367,1,2.96064814886421E-08
0x715f,2307,16:41:25.028454,1,6.26006944393076E-07
0x715f,404,16:41:25.029730,1,1.47685185192259E-08
0x715f,404,16:41:25.032616,1,3.34027776549561E-08
0x715f,1398,16:41:25.053680,1,2.43796296373056E-07
0x715f,452,16:41:25.054705,1,1.18634260193318E-08
0x715f,2139,16:41:25.056013,1,1.51388888092185E-08
0x715f,2067,16:41:25.058281,1,2.62499999514887E-08
0x715f,1587,16:41:25.061411,1,3.62268519626951E-08
0x715f,1587,16:41:25.075820,1,1.66770833254226E-07
0x715f,1542,16:41:25.080581,1,5.51041666740915E-08
0x715f,1302,16:41:25.081797,1,1.40740741283452E-08
0x715f,918,16:41:25.101678,1,2.30104166609735E-07
0x715f,1350,16:41:25.102881,1,1.39236111529328E-08
0x715f,1851,16:41:25.151763,1,5.65763888848991E-07
0x715f,324,16:41:25.160753,1,1.04050925875399E-07
0x715f,240,16:41:25.175737,1,1.73425925953374E-07
0x715f,2688,16:41:25.185979,1,1.18541666704886E-07
0x715f,2496,16:41:25.187736,1,2.03356481653927E-08
0x715f,168,16:41:25.213624,1,2.99629629663123E-07
0x715f,26,16:41:25.596943,1,4.43656249993207E-06
0x715f,2688,16:41:26.324801,1,8.42428240743764E-06
0x715f,216,16:41:26.326353,1,1.79629628949129E-08
0x715f,2880,16:41:26.692793,1,4.241203703792E-06
0x715f,26,16:41:26.895301,1,2.34384259256704E-06
0x715f,22,16:41:26.904408,1,1.05405092654109E-07
0x715f,22,16:41:26.914459,1,1.1633101848485E-07
0x715f,660,16:41:27.002768,1,1.02209490737692E-06
0x715f,26,16:41:27.058718,1,6.47569444400808E-07
0x715f,2496,16:41:27.074601,1,1.8383101851871E-07
0x715f,324,16:41:27.133592,1,6.82766203685681E-07
0x715f,26,16:41:27.146590,1,1.50439814827763E-07
0x715f,26,16:41:27.163606,1,1.96944444530445E-07
0x715f,2592,16:41:27.231787,1,7.89131944345378E-07
0x715f,1014,16:41:27.232963,1,1.36111112380988E-08
0x715f,1398,16:41:27.233577,1,7.10648140334058E-09
0x715f,2784,16:41:27.239372,1,6.70717592576864E-08
0x715f,404,16:41:27.240577,1,1.3946759191974E-08
0x715f,452,16:41:27.675932,1,5.03883101854452E-06
0x715f,1707,16:41:27.702813,1,3.1112268528144E-07
0x715f,26,16:41:27.709809,1,8.09722221495335E-08
0x715f,2307,16:41:27.723742,1,1.6126157409424E-07
0x715f,1494,16:41:28.726367,1,1.16044560185546E-05
0x715f,2880,16:41:28.727949,1,1.83101851458645E-08
0x715f,2784,16:41:28.732878,1,5.70486111683977E-08
0x715f,404,16:41:28.741645,1,1.0146990736537E-07
0x715f,404,16:41:28.743707,1,2.38657407169995E-08
0x715f,2400,16:41:28.797653,1,6.24375000035649E-07
0x715f,2067,16:41:28.799262,1,1.86226851717208E-08
0x715f,26,16:41:28.808085,1,1.02118055567146E-07
0x715f,2400,16:41:28.809728,1,1.90162037227992E-08
0x715f,2067,16:41:28.811224,1,1.73148146931368E-08
0x715f,2400,16:41:28.823580,1,1.43009259323534E-07
0x715f,2139,16:41:28.824871,1,1.49421296447017E-08
0x715f,26,16:41:28.832616,1,8.96412036821559E-08
0x715f,2400,16:41:28.837732,1,5.92129629772842E-08
0x715f,2139,16:41:28.839166,1,1.65972222632149E-08
