rnti,block_size,timestamp,UL/DL,delta
0x83b,660,17:02:34.129535,1,1.21331018509974E-06
0x83b,26,17:02:34.145967,1,1.90185185156011E-07
0x83b,26,17:02:34.157088,1,1.28715277769587E-07
0x83b,26,17:02:34.167678,1,1.22569444482856E-07
0x83b,372,17:02:34.327742,1,1.85259259266601E-06
0x83b,1302,17:02:34.331587,1,4.45023147221946E-08
0x83b,300,17:02:34.335611,1,4.6574074152872E-08
0x83b,1302,17:02:34.343348,1,8.95486110819022E-08
0x83b,732,17:02:34.353343,1,1.15682870394096E-07
0x83b,128,17:02:34.365914,1,1.45497685122287E-07
0x83b,2784,17:02:34.370146,1,4.89814815374245E-08
0x83b,2880,17:02:34.371608,1,1.69212962530807E-08
0x83b,2592,17:02:34.373132,1,1.76388889050472E-08
0x83b,790,17:02:34.374513,1,1.59837962865339E-08
0x83b,2139,17:02:34.400690,1,3.02974537014222E-07
0x83b,324,17:02:34.407540,1,7.92824074169474E-08
0x83b,26,17:02:34.488815,1,9.40682870376186E-07
0x83b,1398,17:02:34.621646,1,1.53739583330648E-06
0x83b,26,17:02:34.723851,1,1.18292824080601E-06
0x83b,26,17:02:34.750589,1,3.09467592551904E-07
0x83b,2496,17:02:34.751528,1,1.08680555666041E-08
0x83b,188,17:02:34.775881,1,2.81863425932727E-07
0x83b,1014,17:02:34.784564,1,1.00497685173728E-07
0x83b,1158,17:02:34.802650,1,2.09328703704159E-07
0x83b,1398,17:02:34.817582,1,1.72824074162747E-07
0x83b,1398,17:02:34.818677,1,1.26736110495074E-08
0x83b,26,17:02:34.828537,1,1.14120370375836E-07
0x83b,168,17:02:34.838689,1,1.17499999952031E-07
0x83b,452,17:02:34.839814,1,1.30208333004589E-08
0x83b,2307,17:02:34.872839,1,3.82233796392129E-07
0x83b,26,17:02:34.881525,1,1.00532407287801E-07
0x83b,132,17:02:34.885342,1,4.41782408433511E-08
0x83b,132,17:02:34.885355,1,1.50462975412324E-10
0x83b,2307,17:02:34.899801,1,1.671990740304E-07
0x83b,732,17:02:34.918631,1,2.17939814861623E-07
0x83b,1707,17:02:34.919764,1,1.31134259007126E-08
0x83b,2400,17:02:34.921255,1,1.72569444290005E-08
0x83b,26,17:02:34.942882,1,2.50312500060801E-07
0x83b,1542,17:02:34.948568,1,6.58101850792292E-08
0x83b,790,17:02:34.958678,1,1.17013889022743E-07
0x83b,2592,17:02:34.966782,1,9.37962962854755E-08
0x83b,1587,17:02:35.277437,1,3.59554398132733E-06
0x83b,2688,17:02:35.311649,1,3.95972222344554E-07
0x83b,1494,17:02:35.343675,1,3.70671296212599E-07
0x83b,26,17:02:35.353659,1,1.15555555568747E-07
0x83b,2139,17:02:35.389465,1,4.14421296279777E-07
0x83b,790,17:02:35.394402,1,5.71412037686514E-08
0x83b,982,17:02:35.619732,1,2.60798611106949E-06
0x83b,1446,17:02:35.628609,1,1.02743055618859E-07
0x83b,1446,17:02:35.642614,1,1.62094907274479E-07
0x83b,2688,17:02:35.658618,1,1.85231481597548E-07
0x83b,2139,17:02:35.660997,1,2.7534722168987E-08
0x83b,982,17:02:35.683569,1,2.61250000077595E-07
0x83b,300,17:02:35.684545,1,1.12962962317553E-08
0x83b,26,17:02:35.748547,1,7.40763888895657E-07
0x83b,26,17:02:35.756656,1,9.38541666606341E-08
0x83b,2400,17:02:35.758491,1,2.12384259068443E-08
0x83b,2307,17:02:35.760033,1,1.78472222556181E-08
0x83b,2400,17:02:35.761318,1,1.48726851945113E-08
0x83b,918,17:02:35.762555,1,1.43171295929889E-08
0x83b,26,17:02:35.793494,1,3.58090277763345E-07
0x83b,2307,17:02:35.804638,1,1.28981481495316E-07
0x83b,2688,17:02:35.810285,1,6.53587963750368E-08
0x83b,2139,17:02:35.811657,1,1.58796296112484E-08
0x83b,2139,17:02:35.812825,1,1.35185185268227E-08
0x83b,26,17:02:35.821639,1,1.02013888891861E-07
0x83b,26,17:02:35.873655,1,6.02037037000791E-07
0x83b,918,17:02:35.880618,1,8.05902777845091E-08
0x83b,636,17:02:35.889571,1,1.03622685210247E-07
0x83b,3677,17:02:35.889587,1,1.85185089485174E-10
0x83b,1707,17:02:35.919579,1,3.4712962970751E-07
0x83b,1542,17:02:35.930908,1,1.31122685154139E-07
0x83b,1707,17:02:35.952539,1,2.50358796249905E-07
0x83b,1707,17:02:35.970622,1,2.09293981590086E-07
0x83b,2400,17:02:35.977574,1,8.04629628481379E-08
0x83b,532,17:02:35.980550,1,3.4444444518833E-08
0x83b,2400,17:02:35.985725,1,5.98958332931332E-08
0x83b,532,17:02:35.989248,1,4.07754630060708E-08
0x83b,404,17:02:35.991067,1,2.10532407063368E-08
0x83b,240,17:02:35.991891,1,9.5370370489789E-09
0x83b,2139,17:02:35.995580,1,4.26967593503136E-08
0x83b,2400,17:02:36.302619,1,3.55369212956536E-06
0x83b,2688,17:02:36.358496,1,6.46724537034515E-07
0x83b,1587,17:02:36.502650,1,1.66844907412145E-06
0x83b,404,17:02:36.515642,1,1.5037037026655E-07
0x83b,636,17:02:36.532276,1,1.92523148201396E-07
0x83b,86,17:02:36.532291,1,1.73611125475759E-10
0x83b,982,17:02:36.537671,1,6.22685184525906E-08
0x83b,268,17:02:36.621625,1,9.71689814832644E-07
0x83b,1635,17:02:37.343090,1,8.3502893518661E-06
0x83b,1635,17:02:37.345378,1,2.6481481452123E-08
0x83b,1635,17:02:38.116761,1,8.92804398144875E-06
0x83b,660,17:02:38.127584,1,1.25266203743202E-07
0x83b,918,17:02:38.308829,1,2.09774305559574E-06
0x83b,918,17:02:38.309967,1,1.31712962758712E-08
0x83b,918,17:02:38.311180,1,1.40393517922277E-08
0x83b,918,17:02:38.312119,1,1.08680556776264E-08
0x83b,918,17:02:38.313321,1,1.39120369668788E-08
0x83b,660,17:02:38.368544,1,6.39155092629906E-07
0x83b,2307,17:02:38.389689,1,2.44733796339602E-07
0x83b,2139,17:02:38.426079,1,4.21180555432166E-07
0x83b,2688,17:02:38.506874,1,9.35127314805051E-07
0x83b,26,17:02:39.759620,1,1.44993750000877E-05
0x83b,2688,17:02:39.809569,1,5.78113425908633E-07
0x83b,2307,17:02:39.830582,1,2.43206018546438E-07
0x83b,2688,17:02:39.832774,1,2.53703703601005E-08
0x83b,2688,17:02:40.030212,1,2.28516203704121E-06
0x83b,588,17:02:40.663183,1,7.32605324071933E-06
0x83b,2592,17:02:40.663201,1,2.08333350570911E-10
0x83b,548,17:02:40.942660,1,3.2344791666139E-06
0x83b,636,17:02:41.016767,1,8.5771990743222E-07
0x83b,324,17:02:41.017855,1,1.25925926353077E-08
0x83b,268,17:02:41.021465,1,4.17824073117856E-08
0x83b,732,17:02:41.099850,1,9.07233796310081E-07
0x83b,372,17:02:41.133743,1,3.92280092631481E-07
0x83b,564,17:02:41.144659,1,1.26342592610129E-07
0x83b,216,17:02:41.159638,1,1.73368055467193E-07
0x83b,1350,17:02:41.628539,1,5.42709490747306E-06
0x83b,1254,17:02:41.629823,1,1.48611111194796E-08
0x83b,1110,17:02:41.631043,1,1.4120370428472E-08
0x83b,1350,17:02:41.633993,1,3.4143518456986E-08
0x83b,1206,17:02:41.636230,1,2.58912036255055E-08
0x83b,1302,17:02:41.637388,1,1.34027778875279E-08
0x83b,292,17:02:41.640365,1,3.44560184828424E-08
0x83b,216,17:02:41.641295,1,1.07638888913186E-08
0x83b,612,17:02:41.665627,1,2.81620370357061E-07
0x83b,216,17:02:41.695632,1,3.47280092682922E-07
0x83b,420,17:02:41.719680,1,2.78333333270098E-07
0x83b,300,17:02:41.727714,1,9.29861111442776E-08
0x83b,612,17:02:41.819677,1,1.06438657399011E-06
0x83b,356,17:02:41.916640,1,1.12225694448576E-06
0x83b,1398,17:02:42.239560,1,3.73750000004502E-06
0x83b,950,17:02:42.253579,1,1.62256944324923E-07
0x83b,1923,17:02:42.259740,1,7.13078704972503E-08
0x83b,26,17:02:42.314719,1,6.36331018544212E-07
0x83b,232,17:02:43.889486,1,1.82264699073453E-05
0x83b,324,17:02:43.889503,1,1.96759275539193E-10
0x83b,240,17:02:44.485716,1,6.90061342589754E-06
0x83b,732,17:02:44.911741,1,4.93084490749141E-06
0x83b,26,17:02:45.146109,1,2.71259259254641E-06
0x83b,1707,17:02:45.202665,1,6.54583333314918E-07
0x83b,26,17:02:45.233861,1,3.61064814824452E-07
0x83b,982,17:02:45.251126,1,1.99826388880275E-07
0x83b,1995,17:02:45.349689,1,1.14077546298219E-06
0x83b,636,17:02:45.398516,1,5.65127314833269E-07
0x83b,1995,17:02:45.471273,1,8.42094907360647E-07
0x83b,732,17:02:45.480655,1,1.08587962954765E-07
0x83b,790,17:02:45.524563,1,5.08194444415189E-07
0x83b,1446,17:02:45.557503,1,3.81250000125455E-07
0x83b,1398,17:02:45.560457,1,3.41898147571129E-08
0x83b,1587,17:02:45.561691,1,1.42824073678938E-08
0x83b,1542,17:02:45.765660,1,2.36075231474508E-06
0x83b,26,17:02:45.909576,1,1.66569444448594E-06
0x83b,2400,17:02:45.945764,1,4.18842592608826E-07
0x83b,2400,17:02:45.995760,1,5.78657407435124E-07
0x83b,790,17:02:46.478991,1,5.59295138891081E-06
0x83b,112,17:02:46.677671,1,2.29953703700936E-06
0x83b,188,17:02:47.810049,1,1.31062268518001E-05
0x83b,1923,17:02:48.146652,1,3.89586805560338E-06
0x83b,1046,17:02:48.148732,1,2.40740740675704E-08
0x83b,918,17:02:48.163727,1,1.73553240778723E-07
0x83b,918,17:02:48.171616,1,9.13078703757009E-08
0x83b,26,17:02:48.172668,1,1.21759258231435E-08
0x83b,1254,17:02:48.173592,1,1.06944444411283E-08
0x83b,26,17:02:48.197708,1,2.79120370483277E-07
0x83b,26,17:02:48.250636,1,6.12592592541539E-07
0x83b,324,17:02:48.254521,1,4.49652778344856E-08
0x83b,484,17:02:48.322135,1,7.82569444468528E-07
0x83b,1158,17:02:48.457697,1,1.56900462955356E-06
0x83b,2496,17:02:48.557665,1,1.15703703706949E-06
0x83b,2067,17:02:48.566593,1,1.03333333334454E-07
0x83b,1587,17:02:48.568633,1,2.36111110663018E-08
0x83b,240,17:02:48.570566,1,2.23726852599526E-08
0x83b,1587,17:02:48.576630,1,7.01851851081514E-08
0x83b,1302,17:02:48.582624,1,6.93750000779758E-08
0x83b,26,17:02:48.670839,1,1.02100694432394E-06
0x83b,1158,17:02:48.677610,1,7.8368055600464E-08
0x83b,982,17:02:48.677618,1,9.25926002537381E-11
0x83b,822,17:02:48.678987,1,1.58449073861533E-08
0x83b,822,17:02:48.678993,1,6.94444501903035E-11
0x83b,636,17:02:48.680238,1,1.44097221932427E-08
0x83b,708,17:02:48.680242,1,4.62964111491715E-11
0x83b,636,17:02:48.681471,1,1.42245369927352E-08
0x83b,708,17:02:48.681475,1,4.62961891045666E-11
0x83b,822,17:02:48.683319,1,2.13425926931521E-08
0x83b,822,17:02:48.683324,1,5.78703751585863E-11
0x83b,982,17:02:48.684536,1,1.4027777717196E-08
0x83b,822,17:02:48.684541,1,5.78704861808888E-11
0x83b,172,17:02:48.685673,1,1.31018518256809E-08
0x83b,172,17:02:48.685677,1,4.6296300126869E-11
0x83b,200,17:02:48.686493,1,9.44444444872516E-09
0x83b,224,17:02:48.686497,1,4.6296300126869E-11
0x83b,26,17:02:48.688188,1,1.95717592132993E-08
0x83b,388,17:02:48.701549,1,1.54641203620187E-07
0x83b,500,17:02:48.701562,1,1.50463086434627E-10
0x83b,372,17:02:48.728653,1,3.13553240705033E-07
0x83b,26,17:02:48.740590,1,1.38159722218312E-07
0x83b,26,17:02:48.767647,1,3.13159722264977E-07
0x83b,452,17:02:48.782622,1,1.73321759167067E-07
0x83b,372,17:02:48.801481,1,2.18275463037543E-07
0x83b,26,17:02:48.855606,1,6.26446759133259E-07
0x83b,26,17:02:49.135458,1,3.23902777787932E-06
0x83b,324,17:02:49.155696,1,2.34236111062991E-07
0x83b,1851,17:02:49.182701,1,3.12557870363328E-07
0x83b,2139,17:02:49.231621,1,5.66203703700197E-07
0x83b,26,17:02:49.248643,1,1.97013888869613E-07
0x83b,636,17:02:49.266866,1,2.10914351872482E-07
0x83b,324,17:02:49.274728,1,9.09953703498445E-08
0x83b,324,17:02:49.280831,1,7.06365741454107E-08
0x83b,1851,17:02:49.281663,1,9.62962964923264E-09
0x83b,636,17:02:49.288507,1,7.92129628557348E-08
0x83b,588,17:02:49.289619,1,1.28703704360689E-08
0x83b,918,17:02:49.299639,1,1.15972222158867E-07
0x83b,208,17:02:49.313673,1,1.62430555561421E-07
0x83b,982,17:02:49.318476,1,5.55902778254236E-08
0x83b,372,17:02:49.331800,1,1.54212962955036E-07
0x83b,324,17:02:49.332588,1,9.12037034783708E-09
0x83b,372,17:02:49.335594,1,3.47916666587622E-08
0x83b,168,17:02:49.345603,1,1.1584490744454E-07
0x83b,26,17:02:49.380594,1,4.04988426017106E-07
0x83b,2067,17:02:49.399381,1,2.17442129635259E-07
0x83b,324,17:02:50.170633,1,8.92652777773062E-06
0x83b,26,17:02:50.403455,1,2.69469907399067E-06
0x83b,372,17:02:50.899540,1,5.74172453704502E-06
0x83b,516,17:02:51.674070,1,8.96446759268699E-06
0x83b,264,17:02:51.674087,1,1.96759164516891E-10
0x83b,1851,17:02:52.893285,1,1.41110879630091E-05
0x83b,404,17:02:52.895061,1,2.05555555909953E-08
0x83b,1206,17:02:53.241431,1,4.00891203700127E-06
0x83b,1635,17:02:53.249609,1,9.46527777268003E-08
0x83b,248,17:02:53.401543,1,1.75849537042971E-06
0x83b,982,17:02:53.423070,1,2.49155092557629E-07
0x83b,2496,17:02:53.426666,1,4.16203703723639E-08
0x83b,732,17:02:54.133697,1,8.18322916662506E-06
0x83b,1254,17:02:54.601141,1,5.41023148148412E-06
0x83b,2400,17:02:54.792574,1,2.21565972224891E-06
0x83b,1779,17:02:54.850724,1,6.73032407472185E-07
0x83b,26,17:02:54.998551,1,1.71096064804921E-06
0x83b,2139,17:02:55.359849,1,4.18168981486389E-06
0x83b,1779,17:02:55.359866,1,1.96759275539193E-10
0x83b,26,17:02:55.933665,1,6.64119212956393E-06
0x83b,26,17:02:56.892637,1,1.10992129630505E-05
0x83b,452,17:02:56.958804,1,7.65821759229901E-07
0x83b,2496,17:02:57.115451,1,1.81304398150228E-06
0x83b,3197,17:02:57.115471,1,2.31481389612043E-10
0x83b,2592,17:02:57.630771,1,5.96412037046079E-06
0x83b,2400,17:02:57.758805,1,1.48187499993124E-06
0x83b,1398,17:02:58.335433,1,6.67393518527515E-06
0x83b,732,17:02:58.343500,1,9.33680555093019E-08
0x83b,372,17:02:58.387553,1,5.09872685183765E-07
0x83b,26,17:02:58.563671,1,2.0384027777931E-06
0x83b,790,17:02:58.623471,1,6.92129629609184E-07
0x83b,372,17:03:02.573213,1,4.57146064815062E-05
0x83b,372,17:03:04.413978,1,2.13051504629469E-05
0x83b,216,17:03:04.414013,1,4.05092626110104E-10
0x83b,764,17:03:04.566854,1,1.76899305548428E-06
0x83b,3317,17:03:04.566872,1,2.08333461593213E-10
0x83b,886,17:03:06.861499,1,2.65581828702288E-05
0x83b,886,17:03:06.977592,1,1.34366898163485E-06
0x83b,2400,17:03:07.593586,1,7.12956018511513E-06
0x83b,2307,17:03:07.595331,1,2.01967591539898E-08
0x83b,2496,17:03:07.611667,1,1.89074074175011E-07
0x83b,2067,17:03:07.620784,1,1.05520833293404E-07
0x83b,918,17:03:07.629648,1,1.02592592643447E-07
0x83b,452,17:03:07.630893,1,1.44097221932427E-08
0x83b,468,17:03:07.637652,1,7.82291667000834E-08
0x83b,128,17:03:07.639795,1,2.48032407945686E-08
0x83b,1923,17:03:07.640575,1,9.02777763656104E-09
0x83b,324,17:03:07.642696,1,2.45486112548932E-08
0x83b,168,17:03:07.644575,1,2.17476850972176E-08
0x83b,340,17:03:07.647863,1,3.80555555956619E-08
0x83b,340,17:03:07.648742,1,1.01736110647011E-08
0x83b,324,17:03:07.651460,1,3.14583333826945E-08
0x83b,324,17:03:07.652622,1,1.34490740766324E-08
0x83b,324,17:03:07.653584,1,1.11342591813113E-08
0x83b,324,17:03:07.654690,1,1.28009259858786E-08
0x83b,340,17:03:07.655877,1,1.37384258414031E-08
0x83b,240,17:03:07.657562,1,1.95023148741313E-08
0x83b,324,17:03:07.660702,1,3.634259260199E-08
0x83b,340,17:03:07.662615,1,2.21412037593183E-08
0x83b,636,17:03:07.666791,1,4.83333333356484E-08
0x83b,636,17:03:07.668816,1,2.3437499940826E-08
0x83b,636,17:03:07.669608,1,9.16666664796395E-09
0x83b,918,17:03:07.670853,1,1.4409722304265E-08
0x83b,2307,17:03:07.672023,1,1.35416665658639E-08
0x83b,2400,17:03:07.676141,1,4.76620370948311E-08
0x83b,1158,17:03:07.678484,1,2.71180554678452E-08
0x83b,2067,17:03:07.690797,1,1.42511574208193E-07
0x83b,982,17:03:07.694241,1,3.98611109675429E-08
0x83b,918,17:03:07.700749,1,7.53240742001893E-08
0x83b,1851,17:03:07.702624,1,2.17013887970907E-08
0x83b,886,17:03:07.703769,1,1.32523148010932E-08
0x83b,268,17:03:07.705574,1,2.08912037669151E-08
0x83b,1707,17:03:07.712570,1,8.09722222605558E-08
0x83b,452,17:03:07.714572,1,2.31712962150965E-08
0x83b,240,17:03:07.715639,1,1.23495370596416E-08
0x83b,1635,17:03:07.716529,1,1.03009258900499E-08
0x83b,1851,17:03:07.717586,1,1.22337963093244E-08
0x83b,2592,17:03:07.718877,1,1.49421296447017E-08
0x83b,1254,17:03:07.720235,1,1.57175926718267E-08
0x83b,1851,17:03:07.725372,1,5.94560184419279E-08
0x83b,1851,17:03:07.733541,1,9.45486111625371E-08
0x83b,1995,17:03:07.738679,1,5.9467592627982E-08
0x83b,886,17:03:07.741739,1,3.54166665994526E-08
0x83b,268,17:03:07.744600,1,3.31134258901855E-08
0x83b,1707,17:03:07.745417,1,9.45601852375688E-09
0x83b,1078,17:03:07.746475,1,1.22453703843561E-08
0x83b,484,17:03:07.747394,1,1.06365740659697E-08
0x83b,248,17:03:07.749314,1,2.22222222845403E-08
0x83b,1995,17:03:07.754600,1,6.11805555106315E-08
0x83b,2880,17:03:07.763630,1,1.04513888876667E-07
0x83b,2139,17:03:07.767669,1,4.67476851673254E-08
0x83b,372,17:03:07.770801,1,3.62500000017363E-08
0x83b,2880,17:03:07.771704,1,1.04513888654623E-08
0x83b,324,17:03:07.773045,1,1.55208333962875E-08
0x83b,1995,17:03:07.783661,1,1.22870370322659E-07
0x83b,1779,17:03:07.793799,1,1.17337963012609E-07
0x83b,2592,17:03:07.796907,1,3.59722222009751E-08
0x83b,1707,17:03:07.799141,1,2.58564815114326E-08
0x83b,2400,17:03:07.890878,1,1.06177083325498E-06
0x83b,168,17:03:07.892505,1,1.8831018633314E-08
0x83b,2880,17:03:07.893357,1,9.86111103884468E-09
0x83b,1995,17:03:07.895759,1,2.78009258947165E-08
0x83b,1851,17:03:07.897097,1,1.54861111711924E-08
0x83b,790,17:03:07.899091,1,2.30787037258651E-08
0x83b,268,17:03:07.899989,1,1.03935184903037E-08
0x83b,168,17:03:07.900887,1,1.0393518601326E-08
0x83b,26,17:03:07.941581,1,4.70995370260852E-07
0x83b,26,17:03:07.947535,1,6.89120370767071E-08
0x83b,26,17:03:07.955693,1,9.44212963371882E-08
0x83b,26,17:03:07.964675,1,1.03958333275145E-07
0x83b,26,17:03:07.969721,1,5.84027778360863E-08
0x83b,26,17:03:07.975229,1,6.37499999456281E-08
0x83b,790,17:03:07.988245,1,1.50648148178334E-07
0x83b,78,17:03:08.133660,1,1.68304398140418E-06
0x83b,56,17:03:08.133675,1,1.73611125475759E-10
0x83b,26,17:03:08.275681,1,1.64358796295172E-06
0x83b,26,17:03:08.284491,1,1.01967592591734E-07
0x83b,26,17:03:08.293268,1,1.0158564822671E-07
0x83b,26,17:03:08.300933,1,8.87152776796185E-08
0x83b,26,17:03:08.315670,1,1.70567129753607E-07
0x83b,128,17:03:08.519748,1,2.36201388881252E-06
0x83b,22,17:03:08.536804,1,1.97407407420691E-07
0x83b,26,17:03:08.545620,1,1.02037037041924E-07
0x83b,26,17:03:08.552666,1,8.15509259011193E-08
0x83b,26,17:03:08.560636,1,9.224537045327E-08
0x83b,1542,17:03:08.562668,1,2.3518518466048E-08
0x83b,708,17:03:08.563960,1,1.49537037197334E-08
0x83b,918,17:03:08.605618,1,4.82152777814271E-07
0x83b,982,17:03:08.606791,1,1.3576388790959E-08
0x83b,26,17:03:08.626607,1,2.29351851843695E-07
0x83b,324,17:03:08.651711,1,2.90555555615413E-07
0x83b,636,17:03:08.655847,1,4.78703703343797E-08
0x83b,372,17:03:08.662599,1,7.81481481748614E-08
0x83b,404,17:03:08.665617,1,3.49305555591428E-08
0x83b,636,17:03:08.678659,1,1.50949074018136E-07
0x83b,636,17:03:08.680670,1,2.32754630014043E-08
0x83b,636,17:03:08.686726,1,7.009259261892E-08
0x83b,468,17:03:08.690816,1,4.7337962993943E-08
0x83b,588,17:03:08.695733,1,5.69097221569947E-08
0x83b,324,17:03:08.698686,1,3.41782407931035E-08
0x83b,168,17:03:08.700660,1,2.28472222252307E-08
0x83b,324,17:03:08.703643,1,3.45254629330327E-08
0x83b,324,17:03:08.705701,1,2.38194444168727E-08
0x83b,324,17:03:08.707828,1,2.46180555940612E-08
0x83b,324,17:03:08.711726,1,4.51157406988756E-08
0x83b,324,17:03:08.715800,1,4.71527777934355E-08
0x83b,636,17:03:08.716527,1,8.41435177090233E-09
0x83b,636,17:03:08.718444,1,2.21875000594451E-08
0x83b,324,17:03:08.720664,1,2.56944444609886E-08
0x83b,1046,17:03:08.722659,1,2.30902778008968E-08
0x83b,1851,17:03:08.725788,1,3.62152777766411E-08
0x83b,26,17:03:08.730872,1,5.88425925762692E-08
0x83b,1110,17:03:08.733815,1,3.40625000427863E-08
0x83b,1110,17:03:08.735010,1,1.38310184416568E-08
0x83b,1110,17:03:08.736311,1,1.50578703950188E-08
0x83b,732,17:03:08.737425,1,1.289351847511E-08
0x83b,660,17:03:08.738479,1,1.21990740842293E-08
0x83b,452,17:03:08.743378,1,5.67013889174461E-08
0x83b,340,17:03:08.746653,1,3.79050926202495E-08
0x83b,324,17:03:08.747526,1,1.01041666145107E-08
0x83b,41,17:03:08.755711,1,9.47337963630446E-08
0x83b,1046,17:03:08.766756,1,1.27835648067176E-07
0x83b,1110,17:03:08.769610,1,3.30324074759858E-08
0x83b,636,17:03:08.772028,1,2.7986111095224E-08
0x83b,660,17:03:08.775617,1,4.15393518471419E-08
0x83b,660,17:03:08.779527,1,4.52546295992562E-08
0x83b,1158,17:03:09.357624,1,6.69093749994243E-06
0x83b,26,17:03:09.358836,1,1.40277778282183E-08
0x83b,26,17:03:09.366656,1,9.05092593095347E-08
0x83b,636,17:03:09.392717,1,3.01631944421565E-07
0x83b,26,17:03:09.412645,1,2.30648148136225E-07
0x83b,2976,17:03:09.710840,1,3.45133101853357E-06
0x83b,1707,17:03:09.816562,1,1.22363425925087E-06
0x83b,2307,17:03:09.817743,1,1.36689815022351E-08
0x83b,732,17:03:09.837522,1,2.28923611178544E-07
0x83b,636,17:03:09.839638,1,2.449074065769E-08
0x83b,324,17:03:09.841626,1,2.30092592756748E-08
0x83b,732,17:03:09.844678,1,3.53240741102212E-08
0x83b,324,17:03:09.848671,1,4.62152777158664E-08
0x83b,732,17:03:09.853499,1,5.58796295901942E-08
0x83b,324,17:03:09.865607,1,1.40138888937713E-07
0x83b,340,17:03:09.866631,1,1.18518518332778E-08
0x83b,372,17:03:09.878600,1,1.38530092619327E-07
0x83b,982,17:03:09.890613,1,1.39039351920722E-07
0x83b,732,17:03:09.895966,1,6.19560184267343E-08
0x83b,1110,17:03:09.912723,1,1.93946759319275E-07
0x83b,26,17:03:10.020684,1,1.24954861113746E-06
0x83b,26,17:03:10.276075,1,2.95591435184317E-06
