rnti,block_size,timestamp,UL/DL,delta
0x6a6d,484,17:51:43.745775,1,0
0x6a6d,790,17:51:43.748111,1,2.70370370536455E-08
0x6a6d,484,17:51:43.748117,1,6.94444501903035E-11
0x6a6d,324,17:51:43.798813,1,5.8675925918017E-07
0x6a6d,26,17:51:44.075928,1,3.20734953707102E-06
0x6a6d,168,17:51:44.376999,1,3.48461805554923E-06
0x6a6d,104,17:51:44.377008,1,1.04166675285455E-10
0x6a6d,2400,17:51:44.871797,1,5.72672453702516E-06
0x6a6d,886,17:51:44.879588,1,9.01736111336149E-08
0x6a6d,1350,17:51:45.163288,1,3.28356481482661E-06
0x6a6d,256,17:51:45.536835,1,4.32346064804801E-06
0x6a6d,188,17:51:45.536855,1,2.31481500634345E-10
0x6a6d,26,17:51:45.704715,1,1.94282407406376E-06
0x6a6d,660,17:51:45.924730,1,2.54646990749396E-06
0x6a6d,26,17:51:46.181898,1,2.9764814815092E-06
0x6a6d,1494,17:51:46.241818,1,6.93518518501968E-07
0x6a6d,822,17:51:46.241826,1,9.25924892314356E-11
0x6a6d,216,17:51:46.292932,1,5.91504629610107E-07
0x6a6d,26,17:51:46.295826,1,3.34953704772545E-08
0x6a6d,484,17:51:46.698888,1,4.66506944440948E-06
0x6a6d,172,17:51:46.698897,1,1.04166675285455E-10
0x6a6d,2784,17:51:47.520922,1,9.51417824079925E-06
0x6a6d,372,17:51:47.549826,1,3.3453703696118E-07
0x6a6d,3077,17:51:47.550795,1,1.12152778175556E-08
0x6a6d,47,17:51:47.890079,1,3.92689814809888E-06
0x6a6d,1542,17:51:49.222828,1,1.54253356481338E-05
0x6a6d,1494,17:51:50.076791,1,9.88383101852008E-06
0x6a6d,854,17:51:50.076801,1,1.15740750317173E-10
0x6a6d,1995,17:51:50.464809,1,4.4908333333149E-06
0x6a6d,300,17:51:50.464819,1,1.15740750317173E-10
0x6a6d,26,17:51:50.482687,1,2.06805555569289E-07
0x6a6d,152,17:51:50.513706,1,3.59016203654861E-07
0x6a6d,324,17:51:50.513713,1,8.10186362443233E-11
0x6a6d,1046,17:51:50.568791,1,6.37476851750307E-07
0x6a6d,452,17:51:50.568799,1,9.25926002537381E-11
0x6a6d,982,17:51:50.639714,1,8.2077546292858E-07
0x6a6d,684,17:51:50.639723,1,1.04166786307758E-10
0x6a6d,88,17:51:50.897152,1,2.97950231475941E-06
0x6a6d,1635,17:51:51.669705,1,8.94158564812564E-06
0x6a6d,854,17:51:51.669715,1,1.15740861339475E-10
0x6a6d,26,17:51:52.300765,1,7.30381944435976E-06
0x6a6d,26,17:51:52.552792,1,2.91697916665612E-06
0x6a6d,26,17:51:52.561778,1,1.04004629686294E-07
0x6a6d,216,17:51:52.943774,1,4.42124999999738E-06
0x6a6d,26,17:51:53.211844,1,3.10266203695786E-06
0x6a6d,26,17:51:53.228829,1,1.96585648204461E-07
0x6a6d,548,17:51:53.696740,1,5.41563657407984E-06
0x6a6d,102,17:51:53.696749,1,1.04166675285455E-10
0x6a6d,26,17:51:54.357816,1,7.65123842594306E-06
0x6a6d,1587,17:51:54.385823,1,3.24155092545908E-07
0x6a6d,1110,17:51:54.385830,1,8.10185252220208E-11
0x6a6d,1494,17:51:54.437845,1,6.02025462925759E-07
0x6a6d,1158,17:51:54.437854,1,1.04166675285455E-10
0x6a6d,364,17:51:54.491971,1,6.2635416675505E-07
0x6a6d,102,17:51:54.491979,1,9.25924892314356E-11
0x6a6d,982,17:51:54.498788,1,7.8807870340647E-08
0x6a6d,732,17:51:54.498794,1,6.94444501903035E-11
0x6a6d,1158,17:51:54.522894,1,2.78935185282769E-07
0x6a6d,660,17:51:54.522900,1,6.94444501903035E-11
0x6a6d,548,17:51:54.531992,1,1.05231481417611E-07
0x6a6d,276,17:51:54.531999,1,8.10185252220208E-11
0x6a6d,2688,17:51:54.546900,1,1.72465277836764E-07
0x6a6d,26,17:51:54.553223,1,7.31828703193216E-08
0x6a6d,1707,17:51:54.556847,1,4.1944444473252E-08
0x6a6d,26,17:51:54.886886,1,3.81989583331244E-06
0x6a6d,26,17:51:54.922759,1,4.15196759306902E-07
0x6a6d,404,17:51:54.941959,1,2.22222222179269E-07
0x6a6d,144,17:51:54.941967,1,9.25926002537381E-11
0x6a6d,982,17:51:55.020862,1,9.13136574021145E-07
0x6a6d,790,17:51:55.020870,1,9.25926002537381E-11
0x6a6d,240,17:51:55.410839,1,4.51353009256472E-06
0x6a6d,152,17:51:55.410849,1,1.15740750317173E-10
0x6a6d,324,17:51:55.477834,1,7.7528935182869E-07
0x6a6d,404,17:51:55.508726,1,3.57546296347877E-07
0x6a6d,372,17:51:55.517810,1,1.0513888892838E-07
0x6a6d,1158,17:51:55.551891,1,3.94456018515399E-07
0x6a6d,660,17:51:55.551898,1,8.10185252220208E-11
0x6a6d,420,17:51:55.557262,1,6.20833333631055E-08
0x6a6d,224,17:51:55.557268,1,6.94443391680011E-11
0x6a6d,420,17:51:55.558374,1,1.28009259858786E-08
0x6a6d,224,17:51:55.558377,1,3.47222250951518E-11
0x6a6d,420,17:51:55.559383,1,1.16435184827068E-08
0x6a6d,224,17:51:55.559387,1,4.6296300126869E-11
0x6a6d,548,17:51:55.564952,1,6.4409722222436E-08
0x6a6d,484,17:51:55.564970,1,2.08333350570911E-10
0x6a6d,216,17:51:55.571075,1,7.06597221844518E-08
0x6a6d,152,17:51:55.571080,1,5.78703751585863E-11
0x6a6d,216,17:51:55.573929,1,3.29745371008272E-08
0x6a6d,152,17:51:55.573934,1,5.78703751585863E-11
0x6a6d,468,17:51:55.602746,1,3.33472222169284E-07
0x6a6d,292,17:51:55.602752,1,6.94444501903035E-11
0x6a6d,404,17:51:55.694934,1,1.06692129631103E-06
0x6a6d,1635,17:51:56.028954,1,3.86597222223894E-06
0x6a6d,1158,17:51:56.028965,1,1.27314714326587E-10
0x6a6d,1046,17:51:56.030665,1,1.96759259996071E-08
0x6a6d,564,17:51:56.030683,1,2.08333350570911E-10
0x6a6d,2496,17:51:56.060818,1,3.48784722215001E-07
0x6a6d,1302,17:51:56.166959,1,1.22848379635609E-06
0x6a6d,1398,17:51:56.256870,1,1.04063657402342E-06
0x6a6d,26,17:51:56.317776,1,7.04930555595062E-07
0x6a6d,1494,17:51:56.526882,1,2.42020833329803E-06
0x6a6d,854,17:51:56.526890,1,9.25926002537381E-11
0x6a6d,1542,17:51:56.652001,1,1.44804398150011E-06
0x6a6d,26,17:51:56.879098,1,2.62843749987418E-06
0x6a6d,26,17:51:56.887319,1,9.51504630641864E-08
0x6a6d,26,17:51:56.895004,1,8.89467591802529E-08
0x6a6d,764,17:51:57.019885,1,1.44538194457589E-06
0x6a6d,764,17:51:57.019895,1,1.1574063929487E-10
0x6a6d,26,17:51:57.043034,1,2.67812500065467E-07
0x6a6d,404,17:51:57.140880,1,1.13247685185058E-06
0x6a6d,1014,17:51:57.507806,1,4.2468287037023E-06
0x6a6d,790,17:51:58.491472,1,1.1385023148125E-05
0x6a6d,74,17:51:58.491486,1,1.62037050444042E-10
0x6a6d,1851,17:51:58.763690,1,3.1505092592532E-06
0x6a6d,2067,17:51:59.007722,1,2.82444444443808E-06
0x6a6d,2400,17:51:59.009115,1,1.61226851869145E-08
0x6a6d,2307,17:51:59.048748,1,4.58715277762423E-07
0x6a6d,516,17:51:59.103117,1,6.29270833329976E-07
0x6a6d,26,17:51:59.147717,1,5.16203703671003E-07
0x6a6d,2067,17:51:59.923679,1,8.98104166668912E-06
0x6a6d,188,17:52:00.021680,1,1.13427083336948E-06
0x6a6d,26,17:52:00.177067,1,1.79846064807254E-06
0x6a6d,484,17:52:00.318915,1,1.64175925931875E-06
0x6a6d,340,17:52:00.318928,1,1.50462975412324E-10
0x6a6d,224,17:52:00.321028,1,2.43055555682048E-08
0x6a6d,224,17:52:00.321034,1,6.94444501903035E-11
0x6a6d,764,17:52:00.369852,1,5.65023148157984E-07
0x6a6d,452,17:52:00.369862,1,1.1574063929487E-10
0x6a6d,26,17:52:00.378806,1,1.03518518534962E-07
0x6a6d,452,17:52:00.387019,1,9.50578704639327E-08
0x6a6d,708,17:52:00.387027,1,9.25924892314356E-11
0x6a6d,26,17:52:00.405283,1,2.11296296348529E-07
0x6a6d,26,17:52:00.430949,1,2.97060185228126E-07
0x6a6d,1302,17:52:00.435056,1,4.75347221584599E-08
0x6a6d,26,17:52:00.501947,1,7.74201388886731E-07
0x6a6d,532,17:52:00.509954,1,9.26736111184212E-08
0x6a6d,684,17:52:00.528256,1,2.11828703688965E-07
0x6a6d,1158,17:52:00.528292,1,4.16666701141821E-10
0x6a6d,684,17:52:00.530926,1,3.04861110800303E-08
0x6a6d,1158,17:52:00.530932,1,6.94444501903035E-11
0x6a6d,684,17:52:00.532393,1,1.69097222890713E-08
0x6a6d,1158,17:52:00.532398,1,5.78703751585863E-11
0x6a6d,660,17:52:00.535085,1,3.10995370567113E-08
0x6a6d,1110,17:52:00.535092,1,8.10184141997183E-11
0x6a6d,684,17:52:00.536387,1,1.49884259448285E-08
0x6a6d,1158,17:52:00.536392,1,5.78703751585863E-11
0x6a6d,660,17:52:00.540512,1,4.76851851338722E-08
0x6a6d,2139,17:52:00.556424,1,1.84166666805652E-07
0x6a6d,1446,17:52:00.564483,1,9.32754629090482E-08
0x6a6d,1923,17:52:00.573442,1,1.03692129660438E-07
0x6a6d,1446,17:52:00.574921,1,1.71180555286199E-08
0x6a6d,2067,17:52:00.580619,1,6.59490740906321E-08
0x6a6d,2400,17:52:00.581921,1,1.50694443590282E-08
0x6a6d,2067,17:52:00.583370,1,1.67708333886907E-08
0x6a6d,918,17:52:00.585653,1,2.64236110769644E-08
0x6a6d,2400,17:52:00.599245,1,1.57314814841492E-07
0x6a6d,404,17:52:00.608324,1,1.05081018553221E-07
0x6a6d,516,17:52:00.820789,1,2.45908564810993E-06
0x6a6d,854,17:52:00.820803,1,1.62037050444042E-10
0x6a6d,790,17:52:00.927813,1,1.23854166667048E-06
0x6a6d,660,17:52:00.927823,1,1.15740750317173E-10
0x6a6d,636,17:52:01.092829,1,1.9097916666988E-06
0x6a6d,2211,17:52:01.092843,1,1.62036939421739E-10
0x6a6d,26,17:52:01.354730,1,3.03109953703196E-06
0x6a6d,26,17:52:01.389738,1,4.05185185181622E-07
0x6a6d,172,17:52:01.484821,1,1.10049768520248E-06
0x6a6d,516,17:52:01.484835,1,1.62037050444042E-10
0x6a6d,1398,17:52:01.660769,1,2.03627314820931E-06
0x6a6d,26,17:52:01.730707,1,8.09467592621793E-07
0x6a6d,1158,17:52:01.749711,1,2.19953703584075E-07
0x6a6d,982,17:52:01.749722,1,1.2731482534889E-10
0x6a6d,332,17:52:01.784691,1,4.04733796366408E-07
0x6a6d,188,17:52:01.784702,1,1.27314714326587E-10
0x6a6d,1158,17:52:01.790686,1,6.92592593276586E-08
0x6a6d,854,17:52:01.790693,1,8.10185252220208E-11
0x6a6d,1206,17:52:01.793916,1,3.73032407186002E-08
0x6a6d,764,17:52:01.793931,1,1.73611125475759E-10
0x6a6d,950,17:52:01.815749,1,2.52523148169814E-07
0x6a6d,790,17:52:01.815769,1,2.31481500634345E-10
0x6a6d,790,17:52:01.827723,1,1.38356481493851E-07
0x6a6d,324,17:52:01.837843,1,1.17129629551016E-07
0x6a6d,436,17:52:01.837850,1,8.10185252220208E-11
0x6a6d,324,17:52:01.839828,1,2.28935185253576E-08
0x6a6d,436,17:52:01.839833,1,5.78703751585863E-11
0x6a6d,404,17:52:01.840892,1,1.22569444593879E-08
0x6a6d,232,17:52:01.840897,1,5.78703751585863E-11
0x6a6d,436,17:52:01.843800,1,3.35995370415176E-08
0x6a6d,324,17:52:01.843806,1,6.94443391680011E-11
0x6a6d,588,17:52:01.845832,1,2.344907412688E-08
0x6a6d,636,17:52:01.849790,1,4.58101852007786E-08
0x6a6d,588,17:52:01.851869,1,2.40624999925387E-08
0x6a6d,636,17:52:01.852902,1,1.19560185085632E-08
0x6a6d,268,17:52:01.855821,1,3.37847222420251E-08
0x6a6d,1587,17:52:01.857754,1,2.23726851489303E-08
0x6a6d,1707,17:52:01.859855,1,2.43171297542588E-08
0x6a6d,1494,17:52:01.861195,1,1.55092592102335E-08
0x6a6d,300,17:52:01.862416,1,1.41319445035037E-08
0x6a6d,224,17:52:01.867932,1,6.38425925458819E-08
0x6a6d,144,17:52:01.867939,1,8.10185252220208E-11
0x6a6d,854,17:52:01.870791,1,3.30092592149001E-08
0x6a6d,636,17:52:01.870797,1,6.94444501903035E-11
0x6a6d,500,17:52:01.880867,1,1.16550925910452E-07
0x6a6d,436,17:52:01.880874,1,8.10185252220208E-11
0x6a6d,388,17:52:01.887715,1,7.91782407416619E-08
0x6a6d,324,17:52:01.887722,1,8.10185252220208E-11
0x6a6d,2400,17:52:01.892910,1,6.00462962685455E-08
0x6a6d,300,17:52:01.943784,1,5.88819444535815E-07
0x6a6d,26,17:52:02.183576,1,2.7753703703004E-06
0x6a6d,982,17:52:02.629580,1,5.16208333334323E-06
0x6a6d,1494,17:52:02.629591,1,1.2731482534889E-10
0x6a6d,26,17:52:03.110812,1,5.56968749998443E-06
0x6a6d,822,17:52:03.304829,1,2.24556712957735E-06
0x6a6d,732,17:52:03.304844,1,1.73611125475759E-10
0x6a6d,1494,17:52:03.469865,1,1.90996527782428E-06
0x6a6d,1158,17:52:03.469881,1,1.85185089485174E-10
0x6a6d,1494,17:52:03.475192,1,6.14699074974467E-08
0x6a6d,1158,17:52:03.475200,1,9.25926002537381E-11
0x6a6d,172,17:52:03.476736,1,1.77777776944055E-08
0x6a6d,172,17:52:03.476742,1,6.94444501903035E-11
0x6a6d,1779,17:52:03.525759,1,5.67326388867251E-07
0x6a6d,1110,17:52:03.525771,1,1.3888901140291E-10
0x6a6d,1923,17:52:03.581905,1,6.496990739846E-07
0x6a6d,564,17:52:03.777792,1,2.26721064822133E-06
0x6a6d,484,17:52:03.777806,1,1.62036939421739E-10
0x6a6d,708,17:52:03.779060,1,1.45138889795504E-08
0x6a6d,708,17:52:03.779065,1,5.78703751585863E-11
0x6a6d,172,17:52:03.781258,1,2.53819444351322E-08
0x6a6d,116,17:52:03.781264,1,6.94444501903035E-11
0x6a6d,168,17:52:03.813818,1,3.76782407385257E-07
0x6a6d,100,17:52:03.813827,1,1.04166675285455E-10
0x6a6d,364,17:52:03.868814,1,6.36423611144465E-07
0x6a6d,188,17:52:03.868825,1,1.27314714326587E-10
0x6a6d,26,17:52:03.973037,1,1.20615740750729E-06
0x6a6d,684,17:52:03.994135,1,2.44189814813112E-07
0x6a6d,1158,17:52:03.994144,1,1.04166564263153E-10
0x6a6d,192,17:52:03.997542,1,3.93287037381285E-08
0x6a6d,364,17:52:03.997549,1,8.10185252220208E-11
0x6a6d,26,17:52:04.046792,1,5.69942129713397E-07
0x6a6d,26,17:52:04.058909,1,1.40243055501976E-07
0x6a6d,26,17:52:04.062860,1,4.57291666755566E-08
0x6a6d,26,17:52:04.147742,1,9.82430555573899E-07
0x6a6d,26,17:52:04.156820,1,1.05069444367167E-07
0x6a6d,2496,17:52:04.311569,1,1.79107638886844E-06
0x6a6d,1494,17:52:04.311583,1,1.62037161466344E-10
0x6a6d,192,17:52:04.399791,1,1.02092592590974E-06
0x6a6d,452,17:52:04.399803,1,1.38888900380607E-10
0x6a6d,822,17:52:04.439795,1,4.6287037025472E-07
0x6a6d,636,17:52:04.439806,1,1.27314936371192E-10
0x6a6d,224,17:52:04.449768,1,1.15300925807027E-07
0x6a6d,332,17:52:04.449777,1,1.04166786307758E-10
0x6a6d,684,17:52:04.575757,1,1.4581018518145E-06
0x6a6d,1158,17:52:04.575780,1,2.66203725729497E-10
0x6a6d,854,17:52:04.577286,1,1.74305555544763E-08
0x6a6d,982,17:52:04.577293,1,8.10185252220208E-11
0x6a6d,26,17:52:04.602767,1,2.94837962822037E-07
0x6a6d,26,17:52:04.650673,1,5.54467592617236E-07
