rnti,block_size,timestamp,UL/DL,delta
0x4fa1,180,16:34:35.676978,1,1.6550925963088E-08
0x4fa1,1046,16:34:35.682289,1,6.14699073864244E-08
0x4fa1,1254,16:34:35.683935,1,1.90509259478944E-08
0x4fa1,1350,16:34:35.685514,1,1.82754629207693E-08
0x4fa1,1206,16:34:35.687831,1,2.68171296280428E-08
0x4fa1,588,16:34:35.848447,1,1.85898148141739E-06
0x4fa1,420,16:34:36.036534,1,2.17693287041243E-06
0x4fa1,1206,16:34:36.070544,1,3.93634259299169E-07
0x4fa1,500,16:34:36.078491,1,9.19791666165182E-08
0x4fa1,1995,16:34:36.078507,1,1.85185200507476E-10
0x4fa1,404,16:34:36.117417,1,4.50347222291647E-07
0x4fa1,564,16:34:36.118573,1,1.33796296264421E-08
0x4fa1,2784,16:34:36.157604,1,4.5174768514844E-07
0x4fa1,128,16:34:36.159014,1,1.63194444624537E-08
0x4fa1,26,16:34:36.159744,1,8.44907399599748E-09
0x4fa1,2880,16:34:36.165523,1,6.68865741682012E-08
0x4fa1,2307,16:34:36.168080,1,2.95949074136104E-08
0x4fa1,636,16:34:36.169340,1,1.45833333187184E-08
0x4fa1,22,16:34:36.176541,1,8.33449074200132E-08
0x4fa1,2400,16:34:36.192452,1,1.84155092619598E-07
0x4fa1,22,16:34:36.202491,1,1.16192129584469E-07
0x4fa1,1779,16:34:36.209586,1,8.21180554666512E-08
0x4fa1,1707,16:34:36.214447,1,5.62615741772632E-08
0x4fa1,404,16:34:36.215651,1,1.39351851169423E-08
0x4fa1,404,16:34:36.216593,1,1.09027777916992E-08
0x4fa1,1494,16:34:36.217730,1,1.31597222008395E-08
0x4fa1,790,16:34:36.218964,1,1.42824074789161E-08
0x4fa1,1779,16:34:36.219887,1,1.06828703660966E-08
0x4fa1,1587,16:34:36.221053,1,1.34953703767593E-08
0x4fa1,1923,16:34:36.222331,1,1.4791666558267E-08
0x4fa1,128,16:34:36.223643,1,1.51851852203677E-08
0x4fa1,1923,16:34:36.226632,1,3.4594907383223E-08
0x4fa1,1046,16:34:36.227807,1,1.35995371630671E-08
0x4fa1,26,16:34:36.229457,1,1.90972221369989E-08
0x4fa1,1923,16:34:36.233550,1,4.73726852190381E-08
0x4fa1,1046,16:34:36.234888,1,1.54861110601701E-08
0x4fa1,1398,16:34:36.244522,1,1.11504629640713E-07
0x4fa1,1398,16:34:36.256560,1,1.39328703796515E-07
0x4fa1,1398,16:34:36.258577,1,2.33449073405723E-08
0x4fa1,2400,16:34:36.268114,1,1.10381944473659E-07
0x4fa1,2307,16:34:36.270013,1,2.19791667088742E-08
0x4fa1,2067,16:34:36.271820,1,2.09143518059562E-08
0x4fa1,2400,16:34:36.277095,1,6.10532406852826E-08
0x4fa1,2307,16:34:36.278950,1,2.14699074074787E-08
0x4fa1,168,16:34:36.526491,1,2.86505787039371E-06
0x4fa1,47,16:34:36.526510,1,2.19907425602628E-10
0x4fa1,1014,16:34:36.598484,1,8.33032407387968E-07
0x4fa1,548,16:34:36.790641,1,2.22403935190574E-06
0x4fa1,22,16:34:36.808574,1,2.07557870335329E-07
0x4fa1,26,16:34:36.810661,1,2.41550925927925E-08
0x4fa1,22,16:34:36.817578,1,8.00578704440724E-08
0x4fa1,22,16:34:36.826459,1,1.02789351807964E-07
0x4fa1,2067,16:34:36.827493,1,1.19675925835949E-08
0x4fa1,918,16:34:36.828610,1,1.29282407002052E-08
0x4fa1,26,16:34:36.858416,1,3.44976851862633E-07
0x4fa1,1587,16:34:36.867492,1,1.05046296328126E-07
0x4fa1,1587,16:34:36.868527,1,1.19791666586266E-08
0x4fa1,1302,16:34:36.869597,1,1.23842591737144E-08
0x4fa1,26,16:34:36.898607,1,3.35763889025564E-07
0x4fa1,2400,16:34:36.906529,1,9.16898147407252E-08
0x4fa1,532,16:34:36.907949,1,1.64351852127709E-08
0x4fa1,1923,16:34:36.915724,1,8.99884259331074E-08
0x4fa1,1923,16:34:36.917043,1,1.52662037455897E-08
0x4fa1,636,16:34:36.918403,1,1.57407407108678E-08
0x4fa1,854,16:34:36.919289,1,1.02546295899231E-08
0x4fa1,468,16:34:36.920249,1,1.11111111422701E-08
0x4fa1,47,16:34:36.921030,1,9.03935182261506E-09
0x4fa1,26,16:34:36.926419,1,6.23726852388984E-08
0x4fa1,1923,16:34:36.943022,1,1.9216435176439E-07
0x4fa1,388,16:34:36.948030,1,5.7962962984881E-08
0x4fa1,636,16:34:36.949211,1,1.36689815022351E-08
0x4fa1,26,16:34:36.954746,1,6.40624999714845E-08
0x4fa1,1923,16:34:36.962000,1,8.39583333966942E-08
0x4fa1,918,16:34:36.963832,1,2.12037036817492E-08
0x4fa1,82,16:34:36.965146,1,1.52083333704312E-08
0x4fa1,26,16:34:37.405675,1,5.09871527776262E-06
0x4fa1,26,16:34:37.414371,1,1.00648148038118E-07
0x4fa1,26,16:34:37.422504,1,9.41319445724176E-08
0x4fa1,332,16:34:37.514469,1,1.06440972214017E-06
0x4fa1,982,16:34:37.551605,1,4.29814814850715E-07
0x4fa1,1206,16:34:37.597089,1,5.26435185221885E-07
0x4fa1,468,16:34:37.598511,1,1.6458333251812E-08
0x4fa1,26,16:34:37.628197,1,3.43587962969849E-07
0x4fa1,1587,16:34:37.638517,1,1.19444444446337E-07
0x4fa1,3077,16:34:37.644533,1,6.96296296176513E-08
0x4fa1,26,16:34:37.650583,1,7.00231481687297E-08
0x4fa1,26,16:34:37.658644,1,9.32986111701339E-08
0x4fa1,26,16:34:37.660544,1,2.19907406728836E-08
0x4fa1,26,16:34:37.667726,1,8.31249999944106E-08
0x4fa1,26,16:34:37.676521,1,1.01793981466258E-07
0x4fa1,372,16:34:37.677506,1,1.14004630180631E-08
0x4fa1,790,16:34:37.679515,1,2.32523148513408E-08
0x4fa1,1206,16:34:37.681627,1,2.44444443575631E-08
0x4fa1,436,16:34:37.682538,1,1.05439815767383E-08
0x4fa1,168,16:34:37.683639,1,1.27430554996977E-08
0x4fa1,1254,16:34:37.688474,1,5.59606482264385E-08
0x4fa1,1707,16:34:37.691794,1,3.84259257746322E-08
0x4fa1,1923,16:34:37.694694,1,3.35648148164225E-08
0x4fa1,564,16:34:37.696261,1,1.8136574131411E-08
0x4fa1,1350,16:34:37.697247,1,1.14120369820725E-08
0x4fa1,1494,16:34:37.698427,1,1.36574075382256E-08
0x4fa1,1398,16:34:37.699705,1,1.4791666558267E-08
0x4fa1,1494,16:34:37.700934,1,1.42245371037575E-08
0x4fa1,588,16:34:37.702286,1,1.56481481106141E-08
0x4fa1,26,16:34:37.714542,1,1.41851851931385E-07
0x4fa1,388,16:34:37.730496,1,1.84652777623917E-07
0x4fa1,1158,16:34:37.731559,1,1.2303240870537E-08
0x4fa1,1206,16:34:37.732754,1,1.38310184416568E-08
0x4fa1,216,16:34:37.733836,1,1.25231481851174E-08
0x4fa1,1350,16:34:37.737615,1,4.37384258811235E-08
0x4fa1,1254,16:34:37.738757,1,1.32175925759981E-08
0x4fa1,1350,16:34:37.752503,1,1.59097222285354E-07
0x4fa1,1350,16:34:37.753399,1,1.03703703402402E-08
0x4fa1,1254,16:34:37.754620,1,1.41319445035037E-08
0x4fa1,1494,16:34:37.756218,1,1.84953703463719E-08
0x4fa1,708,16:34:37.757453,1,1.42939814429255E-08
0x4fa1,1254,16:34:37.762465,1,5.80092592850079E-08
0x4fa1,790,16:34:37.767450,1,5.76967592591515E-08
0x4fa1,2067,16:34:37.777437,1,1.15590277793842E-07
0x4fa1,2067,16:34:37.785504,1,9.33680555093019E-08
0x4fa1,1707,16:34:37.791548,1,6.99537037185394E-08
0x4fa1,248,16:34:37.803523,1,1.38599537069517E-07
0x4fa1,1587,16:34:37.811523,1,9.25925925931992E-08
0x4fa1,452,16:34:37.812550,1,1.18865740583729E-08
0x4fa1,886,16:34:37.816547,1,4.62615741270156E-08
0x4fa1,1158,16:34:37.820256,1,4.29282406289033E-08
0x4fa1,732,16:34:37.820266,1,1.15740861339475E-10
0x4fa1,2139,16:34:37.827502,1,8.3749999935101E-08
0x4fa1,636,16:34:37.837491,1,1.15613425943906E-07
0x4fa1,588,16:34:37.838619,1,1.3055555525554E-08
0x4fa1,1158,16:34:37.846573,1,9.20601852527625E-08
0x4fa1,1923,16:34:37.852564,1,6.93402777418584E-08
0x4fa1,240,16:34:37.853742,1,1.36342592771399E-08
0x4fa1,1014,16:34:37.862560,1,1.02060185191988E-07
0x4fa1,1779,16:34:37.873536,1,1.2703703700101E-07
0x4fa1,2139,16:34:37.887510,1,1.61736111059518E-07
0x4fa1,1779,16:34:37.888557,1,1.21180555590072E-08
0x4fa1,1158,16:34:37.889475,1,1.06250001019603E-08
0x4fa1,1398,16:34:37.898379,1,1.03055555533693E-07
0x4fa1,404,16:34:37.924457,1,3.01828703697105E-07
0x4fa1,732,16:34:37.950720,1,3.03969907355928E-07
0x4fa1,982,16:34:37.959486,1,1.01458333401361E-07
0x4fa1,26,16:34:38.004470,1,5.20648148150116E-07
0x4fa1,26,16:34:38.013542,1,1.04999999916977E-07
0x4fa1,26,16:34:38.021515,1,9.22800926783651E-08
0x4fa1,26,16:34:38.030299,1,1.01666666640909E-07
0x4fa1,26,16:34:38.040384,1,1.16724537035928E-07
0x4fa1,26,16:34:38.072453,1,3.71168981438963E-07
0x4fa1,26,16:34:38.081683,1,1.06828703660966E-07
0x4fa1,26,16:34:38.089635,1,9.20370371026991E-08
0x4fa1,26,16:34:38.098497,1,1.02569444382361E-07
0x4fa1,26,16:34:38.107792,1,1.0758101864905E-07
0x4fa1,1494,16:34:38.250759,1,1.654710648058E-06
0x4fa1,26,16:34:38.270611,1,2.29768518544837E-07
0x4fa1,2400,16:34:38.286528,1,1.84224536958766E-07
0x4fa1,564,16:34:38.288083,1,1.79976852310304E-08
0x4fa1,2880,16:34:38.326470,1,4.44293981494148E-07
0x4fa1,1494,16:34:38.327827,1,1.5706018596795E-08
0x4fa1,26,16:34:38.358455,1,3.54490740650526E-07
0x4fa1,1350,16:34:38.367606,1,1.05914351844483E-07
0x4fa1,1635,16:34:38.367624,1,2.08333350570911E-10
0x4fa1,1635,16:34:38.376525,1,1.03020833308598E-07
0x4fa1,636,16:34:38.379585,1,3.54166667104749E-08
0x4fa1,26,16:34:38.386494,1,7.99652777327964E-08
0x4fa1,2139,16:34:38.402458,1,1.84768518485257E-07
0x4fa1,764,16:34:38.403768,1,1.51620370703043E-08
0x4fa1,2139,16:34:38.416697,1,1.49641203761597E-07
0x4fa1,790,16:34:38.418038,1,1.55208333962875E-08
0x4fa1,2688,16:34:38.432496,1,1.6733796293078E-07
0x4fa1,2688,16:34:38.433725,1,1.42245369927352E-08
0x4fa1,2688,16:34:38.435126,1,1.62152777871682E-08
0x4fa1,2139,16:34:38.436444,1,1.52546295595357E-08
0x4fa1,26,16:34:38.437537,1,1.26504630104662E-08
0x4fa1,1350,16:34:38.442441,1,5.67592592926047E-08
0x4fa1,1494,16:34:38.442455,1,1.62036939421739E-10
0x4fa1,47,16:34:38.443800,1,1.55671296964144E-08
0x4fa1,92,16:34:38.443807,1,8.10185252220208E-11
0x4fa1,1110,16:34:38.449668,1,6.78356482097797E-08
0x4fa1,1398,16:34:38.449682,1,1.62036939421739E-10
0x4fa1,200,16:34:38.451084,1,1.62268518622E-08
0x4fa1,248,16:34:38.451092,1,9.25926002537381E-11
0x4fa1,1158,16:34:38.458004,1,8.00000000689138E-08
0x4fa1,1494,16:34:38.458011,1,8.10185252220208E-11
0x4fa1,1110,16:34:38.459364,1,1.56597221856458E-08
0x4fa1,1254,16:34:38.459370,1,6.94443391680011E-11
0x4fa1,2688,16:34:38.467510,1,9.42129630976396E-08
0x4fa1,240,16:34:38.468886,1,1.59259259113753E-08
0x4fa1,2688,16:34:38.476447,1,8.75115740983645E-08
0x4fa1,216,16:34:38.477698,1,1.4479166643433E-08
0x4fa1,1635,16:34:38.484597,1,7.98495369824792E-08
0x4fa1,2688,16:34:38.492621,1,9.28703703939604E-08
0x4fa1,2139,16:34:38.493948,1,1.53587963458435E-08
0x4fa1,2139,16:34:38.495125,1,1.36226850910859E-08
0x4fa1,2067,16:34:38.496417,1,1.49537037197334E-08
0x4fa1,2139,16:34:38.497506,1,1.26041667103394E-08
0x4fa1,982,16:34:38.498355,1,9.82638892477183E-09
0x4fa1,2307,16:34:38.506495,1,9.4212962875595E-08
0x4fa1,2139,16:34:38.536342,1,3.45451388938933E-07
0x4fa1,1398,16:34:38.538137,1,2.07754630165979E-08
0x4fa1,2067,16:34:38.541865,1,4.3148148054506E-08
0x4fa1,1707,16:34:38.543593,1,1.99999999894729E-08
0x4fa1,500,16:34:38.545105,1,1.75000000046666E-08
0x4fa1,26,16:34:40.310584,1,2.04337847222735E-05
0x4fa1,1494,16:34:40.327540,1,1.96249999917519E-07
0x4fa1,26,16:34:40.358464,1,3.5791666663787E-07
0x4fa1,2688,16:34:40.392467,1,3.93553240773947E-07
0x4fa1,1542,16:34:40.393780,1,1.51967592953994E-08
0x4fa1,2139,16:34:40.395780,1,2.31481481760554E-08
0x4fa1,2307,16:34:40.397003,1,1.41550925425449E-08
0x4fa1,2688,16:34:40.398184,1,1.36689815022351E-08
0x4fa1,2688,16:34:40.399491,1,1.51273148452091E-08
0x4fa1,1707,16:34:40.400828,1,1.54745369851383E-08
0x4fa1,2307,16:34:40.401994,1,1.34953703767593E-08
0x4fa1,1707,16:34:40.403237,1,1.43865740431792E-08
0x4fa1,1587,16:34:40.404392,1,1.33680555514104E-08
0x4fa1,1923,16:34:40.405475,1,1.25347222601491E-08
0x4fa1,1398,16:34:40.406593,1,1.29398148862592E-08
0x4fa1,1110,16:34:40.409285,1,3.11574074318699E-08
0x4fa1,548,16:34:40.410408,1,1.29976851503955E-08
0x4fa1,404,16:34:40.411882,1,1.70601851534613E-08
0x4fa1,1707,16:34:40.412655,1,8.94675922236132E-09
0x4fa1,732,16:34:40.413765,1,1.28472222860054E-08
0x4fa1,1110,16:34:40.414585,1,9.49074074885203E-09
0x4fa1,316,16:34:40.417379,1,3.23379628630605E-08
0x4fa1,256,16:34:40.427498,1,1.17118055587007E-07
0x4fa1,172,16:34:40.428254,1,8.75000005784443E-09
0x4fa1,2139,16:34:40.446554,1,2.11805555538902E-07
0x4fa1,2067,16:34:40.447794,1,1.43518518180841E-08
0x4fa1,404,16:34:40.448879,1,1.25578704102125E-08
0x4fa1,2139,16:34:40.453424,1,5.26041666892851E-08
0x4fa1,2139,16:34:40.454567,1,1.32291666510298E-08
0x4fa1,1707,16:34:40.455691,1,1.30092592254272E-08
0x4fa1,2139,16:34:40.457192,1,1.73726851793177E-08
0x4fa1,452,16:34:40.458397,1,1.39467593029963E-08
0x4fa1,2400,16:34:40.462511,1,4.76157406836819E-08
0x4fa1,1206,16:34:40.463883,1,1.58796296112484E-08
0x4fa1,452,16:34:40.501812,1,4.38993055684733E-07
0x4fa1,854,16:34:40.502938,1,1.30324072644683E-08
0x4fa1,2139,16:34:40.508586,1,6.53703704500686E-08
0x4fa1,636,16:34:40.509696,1,1.28472221749831E-08
0x4fa1,886,16:34:40.530721,1,2.43344907446819E-07
0x4fa1,26,16:34:40.639475,1,1.25872685186046E-06
0x4fa1,22,16:34:40.648490,1,1.04340277751191E-07
0x4fa1,22,16:34:40.657419,1,1.03344907409486E-07
0x4fa1,26,16:34:40.665506,1,9.35995370099363E-08
0x4fa1,26,16:34:40.674557,1,1.04756944452333E-07
0x4fa1,404,16:34:40.854525,1,2.08296296300148E-06
0x4fa1,452,16:34:40.870510,1,1.85011574060923E-07
0x4fa1,26,16:34:40.891551,1,2.43530092647326E-07
0x4fa1,1110,16:34:40.896447,1,5.66666665813287E-08
0x4fa1,232,16:34:40.897510,1,1.23032407595147E-08
0x4fa1,22,16:34:40.899558,1,2.37037036665555E-08
0x4fa1,26,16:34:40.905584,1,6.97453703679685E-08
0x4fa1,982,16:34:40.916628,1,1.27824074103167E-07
0x4fa1,452,16:34:40.937247,1,2.38645833428031E-07
0x4fa1,2139,16:34:40.956410,1,2.21793981403096E-07
0x4fa1,1635,16:34:40.976431,1,2.31724537114175E-07
0x4fa1,332,16:34:40.977493,1,1.22916665734607E-08
0x4fa1,588,16:34:40.977500,1,8.10185252220208E-11
0x4fa1,2688,16:34:40.982590,1,5.89120370264595E-08
0x4fa1,404,16:34:40.983921,1,1.54050926459703E-08
0x4fa1,26,16:34:40.984659,1,8.54166670727352E-09
0x4fa1,732,16:34:40.997407,1,1.47546296291878E-07
0x4fa1,1494,16:34:41.002480,1,5.87152777509203E-08
0x4fa1,1923,16:34:41.024513,1,2.55011573968567E-07
0x4fa1,950,16:34:41.025751,1,1.43287037790429E-08
0x4fa1,2400,16:34:41.029554,1,4.40162036818848E-08
0x4fa1,2307,16:34:41.030908,1,1.56712963716998E-08
0x4fa1,1779,16:34:41.032111,1,1.39236110419105E-08
0x4fa1,268,16:34:41.033191,1,1.25000000350539E-08
0x4fa1,300,16:34:41.033945,1,8.726851907781E-09
0x4fa1,1494,16:34:41.046341,1,1.43472222102758E-07
0x4fa1,316,16:34:41.058546,1,1.41261574104767E-07
0x4fa1,2067,16:34:41.071415,1,1.48946759259694E-07
0x4fa1,2139,16:34:41.076536,1,5.92708333524428E-08
0x4fa1,468,16:34:41.077666,1,1.30787036756175E-08
0x4fa1,188,16:34:41.078507,1,9.7337963245181E-09
0x4fa1,2139,16:34:41.080496,1,2.30208333507065E-08
0x4fa1,2139,16:34:41.081678,1,1.36805555772668E-08
0x4fa1,1398,16:34:41.083694,1,2.33333332655405E-08
0x4fa1,500,16:34:41.084711,1,1.1770833419078E-08
0x4fa1,340,16:34:41.085558,1,9.8032406636861E-09
0x4fa1,1542,16:34:41.128187,1,4.9339120378189E-07
0x4fa1,2067,16:34:41.135921,1,8.9513888856807E-08
0x4fa1,636,16:34:41.137121,1,1.38888888168154E-08
0x4fa1,2400,16:34:41.148485,1,1.31527777780249E-07
0x4fa1,2592,16:34:41.149799,1,1.52083333704312E-08
0x4fa1,2307,16:34:41.151296,1,1.73263888791908E-08
0x4fa1,790,16:34:41.152559,1,1.46180555438136E-08
0x4fa1,26,16:34:41.168440,1,1.83807870368646E-07
0x4fa1,2880,16:34:41.176489,1,9.31597222697533E-08
0x4fa1,2400,16:34:41.177890,1,1.62152777871682E-08
0x4fa1,56,16:34:41.179192,1,1.50694444700505E-08
0x4fa1,2400,16:34:41.184620,1,6.28240740541131E-08
0x4fa1,886,16:34:41.185985,1,1.57986109750041E-08
0x4fa1,268,16:34:41.186939,1,1.10416668031021E-08
0x4fa1,26,16:34:41.194535,1,8.79166666134523E-08
0x4fa1,790,16:34:41.196630,1,2.42476851930462E-08
0x4fa1,1158,16:34:41.197545,1,1.05902777658429E-08
0x4fa1,1494,16:34:41.198594,1,1.21412037090707E-08
0x4fa1,2688,16:34:41.202511,1,4.53356482355005E-08
0x4fa1,2688,16:34:41.203887,1,1.59259259113753E-08
0x4fa1,1110,16:34:41.205115,1,1.42129629177035E-08
0x4fa1,2307,16:34:41.212388,1,8.41782407112746E-08
0x4fa1,300,16:34:41.214498,1,2.4421296318522E-08
0x4fa1,26,16:34:41.221607,1,8.22800926281175E-08
0x4fa1,1446,16:34:41.222498,1,1.03124999650817E-08
0x4fa1,1446,16:34:41.223618,1,1.29629630363226E-08
0x4fa1,452,16:34:41.224651,1,1.19560183975409E-08
0x4fa1,564,16:34:41.236423,1,1.36250000060123E-07
0x4fa1,26,16:34:41.282441,1,5.32615740733711E-07
0x4fa1,26,16:34:41.290524,1,9.35532407098094E-08
0x4fa1,26,16:34:41.299688,1,1.06064814819895E-07
0x4fa1,26,16:34:41.300733,1,1.20949074089438E-08
0x4fa1,26,16:34:41.307536,1,7.87384258904567E-08
0x4fa1,26,16:34:41.351170,1,5.05023148189565E-07
0x4fa1,26,16:34:41.368798,1,2.04027777783722E-07
0x4fa1,26,16:34:41.375326,1,7.55555555898013E-08
0x4fa1,26,16:34:41.383558,1,9.5277777778513E-08
0x4fa1,732,16:34:41.574575,1,2.21084490736878E-06
0x4fa1,822,16:34:41.575630,1,1.2210648159261E-08
0x4fa1,26,16:34:41.610600,1,4.04745370330417E-07
0x4fa1,2139,16:34:41.628614,1,2.08495370412898E-07
0x4fa1,790,16:34:41.629644,1,1.19212962834681E-08
0x4fa1,1046,16:34:41.642439,1,1.48090277818369E-07
0x4fa1,708,16:34:41.642451,1,1.38888789358305E-10
0x4fa1,1707,16:34:41.667723,1,2.92499999998697E-07
0x4fa1,26,16:34:41.706478,1,4.48553240772753E-07
0x4fa1,404,16:34:41.708418,1,2.24537037851746E-08
0x4fa1,404,16:34:41.709607,1,1.37615739914665E-08
0x4fa1,372,16:34:41.710717,1,1.28472222860054E-08
0x4fa1,208,16:34:41.711653,1,1.08333332304866E-08
0x4fa1,404,16:34:41.712441,1,9.12037045885938E-09
0x4fa1,404,16:34:41.713481,1,1.20370370337852E-08
0x4fa1,2592,16:34:41.722498,1,1.04363425901255E-07
0x4fa1,324,16:34:41.724530,1,2.3518518466048E-08
0x4fa1,26,16:34:41.732676,1,9.42824074368076E-08
0x4fa1,2400,16:34:41.748490,1,1.83032407452544E-07
0x4fa1,26,16:34:41.758532,1,1.16226851809564E-07
0x4fa1,2688,16:34:41.767547,1,1.04340277862214E-07
0x4fa1,232,16:34:41.769010,1,1.69328703281124E-08
0x4fa1,2592,16:34:41.773637,1,5.35532407308637E-08
0x4fa1,2688,16:34:41.775165,1,1.7685185205174E-08
0x4fa1,886,16:34:41.777846,1,3.10300924954987E-08
0x4fa1,886,16:34:41.778818,1,1.12500000426508E-08
0x4fa1,886,16:34:41.779704,1,1.02546297009454E-08
0x4fa1,886,16:34:41.780645,1,1.08912036056452E-08
0x4fa1,886,16:34:41.781673,1,1.18981481334046E-08
0x4fa1,300,16:34:41.783635,1,2.27083334358724E-08
0x4fa1,2688,16:34:41.789498,1,6.78587962488209E-08
0x4fa1,216,16:34:41.790677,1,1.36458333521716E-08
0x4fa1,2688,16:34:41.791583,1,1.04861110905574E-08
0x4fa1,26,16:34:41.811454,1,2.2998842597044E-07
0x4fa1,2688,16:34:41.815529,1,4.71643518684672E-08
0x4fa1,404,16:34:41.816894,1,1.57986110860264E-08
0x4fa1,1635,16:34:41.822506,1,6.49537036379044E-08
0x4fa1,2592,16:34:41.823568,1,1.2291666684483E-08
0x4fa1,2688,16:34:41.825633,1,2.39004629420947E-08
0x4fa1,112,16:34:41.827710,1,2.40393518424753E-08
0x4fa1,1494,16:34:41.839528,1,1.3678240740056E-07
0x4fa1,372,16:34:41.849547,1,1.15960648194857E-07
0x4fa1,176,16:34:41.850441,1,1.03472223011991E-08
0x4fa1,2139,16:34:41.877452,1,3.12627314813518E-07
0x4fa1,2139,16:34:41.878671,1,1.4108796242418E-08
0x4fa1,1206,16:34:41.879892,1,1.41319443924814E-08
0x4fa1,192,16:34:41.880856,1,1.1157407442397E-08
0x4fa1,886,16:34:41.881614,1,8.77314809688556E-09
0x4fa1,500,16:34:41.894457,1,1.48645833419891E-07
0x4fa1,500,16:34:41.895485,1,1.18981481334046E-08
0x4fa1,588,16:34:41.902453,1,8.06481481596677E-08
0x4fa1,1542,16:34:41.903599,1,1.3263888876125E-08
0x4fa1,324,16:34:41.918522,1,1.7271990737644E-07
0x4fa1,436,16:34:41.920595,1,2.39930556533707E-08
0x4fa1,436,16:34:41.921565,1,1.1226851781565E-08
0x4fa1,468,16:34:41.922599,1,1.19675925835949E-08
0x4fa1,468,16:34:41.936626,1,1.62349537036199E-07
0x4fa1,1707,16:34:41.937502,1,1.01388889506282E-08
0x4fa1,982,16:34:41.942477,1,5.7581018397812E-08
0x4fa1,2307,16:34:41.943445,1,1.12037037425239E-08
0x4fa1,732,16:34:41.944610,1,1.34837963017276E-08
0x4fa1,732,16:34:41.957378,1,1.47777777792513E-07
